# Program:featureCounts v2.0.1; Command:"featureCounts" "../GFP_3.bam" "-a" "Hd2_EVErep.randoms.gff" "-o" "GFP_3.Hd2_EVErep.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../GFP_3.bam
random4806	HD2_scaffold_10	5326813	5330647	+	3835	1008
random4807	HD2_scaffold_7	2253888	2258874	+	4987	1024
random4808	HD2_scaffold_4	9969943	9975138	+	5196	5480
random4809	HD2_scaffold_1	16919433	16927348	+	7916	1857
random4810	HD2_scaffold_12	6441717	6444873	+	3157	828
random4811	HD2_scaffold_11	4387822	4392189	+	4368	968
random4812	HD2_scaffold_2	18196007	18201355	+	5349	1380
random4813	HD2_scaffold_8	9575013	9585026	+	10014	2100
random4814	HD2_scaffold_5	13055448	13059155	+	3708	1026
random4815	HD2_scaffold_4	12207106	12211719	+	4614	1030
random4816	HD2_scaffold_1	27676002	27679711	+	3710	986
random4817	HD2_scaffold_2	12761404	12766421	+	5018	1344
random4818	HD2_scaffold_6	3598955	3602618	+	3664	915
random4819	HD2_scaffold_10	11508171	11511908	+	3738	415
random4820	HD2_scaffold_9	4878991	4884777	+	5787	1557
random4821	HD2_scaffold_6	5576019	5581283	+	5265	1307
random4822	HD2_scaffold_5	8108296	8112404	+	4109	1025
random4823	HD2_scaffold_10	10138963	10143121	+	4159	1081
random4824	HD2_scaffold_2	5785125	5789302	+	4178	1099
random4825	HD2_scaffold_7	1882427	1885435	+	3009	569
random4826	HD2_scaffold_6	13678298	13683128	+	4831	1287
random4827	HD2_scaffold_9	3143958	3148121	+	4164	1063
random4828	HD2_scaffold_3	15173930	15183602	+	9673	2460
random4829	HD2_scaffold_1	7495807	7500246	+	4440	1131
random4830	HD2_scaffold_8	7909439	7917391	+	7953	1876
random4831	HD2_scaffold_1	1906077	1908127	+	2051	507
random4832	HD2_scaffold_10	10725301	10729514	+	4214	1088
random4833	HD2_scaffold_12	5563631	5569387	+	5757	1099
random4834	HD2_scaffold_3	19392055	19395548	+	3494	886
random4835	HD2_scaffold_9	2087120	2105011	+	17892	4323
random4836	HD2_scaffold_8	10214037	10228807	+	14771	3365
random4837	HD2_scaffold_11	1667150	1671268	+	4119	999
random4838	HD2_scaffold_6	6891082	6895083	+	4002	992
random4839	HD2_scaffold_1	9053948	9058018	+	4071	1087
random4840	HD2_scaffold_4	10476689	10490401	+	13713	3421
random4841	HD2_scaffold_2	7841515	7846017	+	4503	1169
random4842	HD2_scaffold_6	11615778	11623843	+	8066	1936
random4843	HD2_scaffold_4	4145040	4158976	+	13937	3476
random4844	HD2_scaffold_5	14406877	14417337	+	10461	1641
random4845	HD2_scaffold_4	973736	975272	+	1537	453
random4846	HD2_scaffold_2	3336137	3343000	+	6864	1866
random4847	HD2_scaffold_2	13744252	13751607	+	7356	1777
random4848	HD2_scaffold_2	1167149	1177474	+	10326	2218
random4849	HD2_scaffold_8	9822887	9830616	+	7730	1999
random4850	HD2_scaffold_7	13361428	13367346	+	5919	1455
random4851	HD2_scaffold_1	26905822	26910517	+	4696	1117
random4852	HD2_scaffold_6	13588415	13592536	+	4122	1125
random4853	HD2_scaffold_11	2961815	2965176	+	3362	786
random4854	HD2_scaffold_1	26294460	26298916	+	4457	1206
random4855	HD2_scaffold_7	2874146	2878319	+	4174	1034
random4856	HD2_scaffold_1	16389985	16396491	+	6507	1858
random4857	HD2_scaffold_4	15484174	15493363	+	9190	1907
random4858	HD2_scaffold_3	17694971	17702674	+	7704	2125
random4859	HD2_scaffold_1	14638142	14644043	+	5902	1483
random4860	HD2_scaffold_1	29146613	29150968	+	4356	831
random4861	HD2_scaffold_1	14834356	14839052	+	4697	1160
random4862	HD2_scaffold_1	18259897	18263731	+	3835	883
random4863	HD2_scaffold_9	4014612	4019598	+	4987	1308
random4864	HD2_scaffold_5	11096352	11101547	+	5196	1222
random4865	HD2_scaffold_8	2893233	2901148	+	7916	2183
random4866	HD2_scaffold_4	5674933	5678089	+	3157	779
random4867	HD2_scaffold_3	7528321	7532688	+	4368	1089
random4868	HD2_scaffold_10	4359321	4364669	+	5349	1389
random4869	HD2_scaffold_1	13444070	13454083	+	10014	2434
random4870	HD2_scaffold_1	28813392	28817099	+	3708	931
random4871	HD2_scaffold_5	13558971	13563584	+	4614	1457
random4872	HD2_scaffold_3	12220771	12224480	+	3710	958
random4873	HD2_scaffold_6	7750850	7755867	+	5018	1414
random4874	HD2_scaffold_3	17010604	17014267	+	3664	968
random4875	HD2_scaffold_2	17865115	17868852	+	3738	977
random4876	HD2_scaffold_14	95126	100912	+	5787	2130
random4877	HD2_scaffold_12	1562473	1567737	+	5265	1235
random4878	HD2_scaffold_12	3549099	3553207	+	4109	958
random4879	HD2_scaffold_4	8335379	8339537	+	4159	1107
random4880	HD2_scaffold_3	10755516	10759693	+	4178	934
random4881	HD2_scaffold_3	20099499	20102507	+	3009	583
random4882	HD2_scaffold_10	11131350	11136180	+	4831	1285
random4883	HD2_scaffold_2	13124126	13128289	+	4164	1099
random4884	HD2_scaffold_9	2583934	2593606	+	9673	2357
random4885	HD2_scaffold_10	2159856	2164295	+	4440	1145
random4886	HD2_scaffold_5	7653958	7661910	+	7953	2049
random4887	HD2_scaffold_2	3746526	3748576	+	2051	458
random4888	HD2_scaffold_11	63733	67946	+	4214	977
random4889	HD2_scaffold_6	1783919	1789675	+	5757	1110
random4890	HD2_scaffold_2	16183223	16186716	+	3494	1110
random4891	HD2_scaffold_2	1137865	1155756	+	17892	3139
random4892	HD2_scaffold_3	12854101	12868871	+	14771	3454
random4893	HD2_scaffold_6	2479684	2483802	+	4119	830
random4894	HD2_scaffold_5	491387	495388	+	4002	1048
random4895	HD2_scaffold_1	24768568	24772638	+	4071	554
random4896	HD2_scaffold_10	6804224	6817936	+	13713	3217
random4897	HD2_scaffold_1	25521941	25526443	+	4503	1068
random4898	HD2_scaffold_7	1647861	1655926	+	8066	1834
random4899	HD2_scaffold_9	306955	320891	+	13937	3444
random4900	HD2_scaffold_9	6176719	6187179	+	10461	2647
random4901	HD2_scaffold_2	16887083	16888619	+	1537	468
random4902	HD2_scaffold_7	6713215	6720078	+	6864	1647
random4903	HD2_scaffold_1	23385767	23393122	+	7356	1799
random4904	HD2_scaffold_64	33702	44027	+	10326	2153
random4905	HD2_scaffold_3	20365948	20373677	+	7730	1913
random4906	HD2_scaffold_2	7522510	7528428	+	5919	1495
random4907	HD2_scaffold_2	361845	366540	+	4696	981
random4908	HD2_scaffold_6	11241862	11245983	+	4122	1091
random4909	HD2_scaffold_12	2485843	2489204	+	3362	1010
random4910	HD2_scaffold_3	5522565	5527021	+	4457	1116
random4911	HD2_scaffold_6	5294014	5298187	+	4174	1047
random4912	HD2_scaffold_4	2120339	2126845	+	6507	1586
random4913	HD2_scaffold_2	815206	824395	+	9190	2189
random4914	HD2_scaffold_10	4241983	4249686	+	7704	1849
random4915	HD2_scaffold_1	10683785	10689686	+	5902	1459
random4916	HD2_scaffold_8	10570418	10574773	+	4356	1090
random4917	HD2_scaffold_9	9464442	9469138	+	4697	986
random4918	HD2_scaffold_6	12851324	12855158	+	3835	946
random4919	HD2_scaffold_7	2881557	2886543	+	4987	1202
random4920	HD2_scaffold_1	25768006	25773201	+	5196	1261
random4921	HD2_scaffold_3	684652	692567	+	7916	2032
random4922	HD2_scaffold_1	5502766	5505922	+	3157	856
random4923	HD2_scaffold_4	14450873	14455240	+	4368	1022
random4924	HD2_scaffold_2	5311040	5316388	+	5349	1350
random4925	HD2_scaffold_2	11447713	11457726	+	10014	2451
random4926	HD2_scaffold_8	39782	43489	+	3708	31344
random4927	HD2_scaffold_310	7470	12083	+	4614	978
random4928	HD2_scaffold_4	12153308	12157017	+	3710	971
random4929	HD2_scaffold_12	6594856	6599873	+	5018	1293
random4930	HD2_scaffold_1	12001681	12005344	+	3664	1443
random4931	HD2_scaffold_9	2711577	2715314	+	3738	1064
random4932	HD2_scaffold_8	11171188	11176974	+	5787	1399
random4933	HD2_scaffold_224	5807	11071	+	5265	1797
random4934	HD2_scaffold_4	3123947	3128055	+	4109	1031
random4935	HD2_scaffold_1	22895625	22899783	+	4159	1381
random4936	HD2_scaffold_7	1014088	1018265	+	4178	1092
random4937	HD2_scaffold_8	595745	598753	+	3009	810
random4938	HD2_scaffold_2	11290003	11294833	+	4831	1256
random4939	HD2_scaffold_1	7868936	7873099	+	4164	1080
random4940	HD2_scaffold_2	22043300	22052972	+	9673	2444
random4941	HD2_scaffold_9	8914711	8919150	+	4440	1134
random4942	HD2_scaffold_6	4252464	4260416	+	7953	2096
random4943	HD2_scaffold_4	3251730	3253780	+	2051	527
random4944	HD2_scaffold_4	15158003	15162216	+	4214	948
random4945	HD2_scaffold_1	27676950	27682706	+	5757	1448
random4946	HD2_scaffold_2	7680145	7683638	+	3494	837
random4947	HD2_scaffold_9	6047684	6065575	+	17892	4555
random4948	HD2_scaffold_7	8608040	8622810	+	14771	3750
random4949	HD2_scaffold_4	11218078	11222196	+	4119	1061
random4950	HD2_scaffold_3	15593903	15597904	+	4002	954
random4951	HD2_scaffold_2	2252488	2256558	+	4071	936
random4952	HD2_scaffold_6	2837219	2850931	+	13713	5899
random4953	HD2_scaffold_2	8008087	8012589	+	4503	1058
random4954	HD2_scaffold_12	2601393	2609458	+	8066	1865
random4955	HD2_scaffold_5	9802426	9816362	+	13937	3406
random4956	HD2_scaffold_8	384583	395043	+	10461	2643
random4957	HD2_scaffold_9	4021194	4022730	+	1537	408
random4958	HD2_scaffold_2	18950894	18957757	+	6864	1788
random4959	HD2_scaffold_2	111373	118728	+	7356	1741
random4960	HD2_scaffold_5	14989924	15000249	+	10326	2735
random4961	HD2_scaffold_10	1072391	1080120	+	7730	1682
random4962	HD2_scaffold_6	6853929	6859847	+	5919	1467
random4963	HD2_scaffold_3	20198142	20202837	+	4696	973
random4964	HD2_scaffold_3	791423	795544	+	4122	983
random4965	HD2_scaffold_2	4562291	4565652	+	3362	794
random4966	HD2_scaffold_6	11633049	11637505	+	4457	1004
random4967	HD2_scaffold_4	11606335	11610508	+	4174	987
random4968	HD2_scaffold_3	17194090	17200596	+	6507	1689
random4969	HD2_scaffold_6	8883920	8893109	+	9190	2327
random4970	HD2_scaffold_11	6665143	6672846	+	7704	1763
random4971	HD2_scaffold_12	1931261	1937162	+	5902	1484
random4972	HD2_scaffold_6	516634	520989	+	4356	855
random4973	HD2_scaffold_79	14951	19647	+	4697	1321
random4974	HD2_scaffold_8	5889832	5893666	+	3835	1021
random4975	HD2_scaffold_2	18907586	18912572	+	4987	1171
random4976	HD2_scaffold_62	32613	37808	+	5196	3125
random4977	HD2_scaffold_8	11497615	11505530	+	7916	1777
random4978	HD2_scaffold_10	6969465	6972621	+	3157	899
random4979	HD2_scaffold_12	4478436	4482803	+	4368	899
random4980	HD2_scaffold_2	14169546	14174894	+	5349	1316
random4981	HD2_scaffold_2	14315909	14325922	+	10014	2462
random4982	HD2_scaffold_6	6825917	6829624	+	3708	939
random4983	HD2_scaffold_2	8498765	8503378	+	4614	1128
random4984	HD2_scaffold_9	1352025	1355734	+	3710	974
random4985	HD2_scaffold_5	12164572	12169589	+	5018	1403
random4986	HD2_scaffold_1	15957872	15961535	+	3664	908
random4987	HD2_scaffold_2	17423959	17427696	+	3738	992
random4988	HD2_scaffold_4	11138376	11144162	+	5787	1500
random4989	HD2_scaffold_8	294059	299323	+	5265	1210
random4990	HD2_scaffold_72	37055	41163	+	4109	11350
random4991	HD2_scaffold_2	21803795	21807953	+	4159	1044
random4992	HD2_scaffold_10	2399642	2403819	+	4178	986
random4993	HD2_scaffold_5	868687	871695	+	3009	807
random4994	HD2_scaffold_457	1155	5985	+	4831	463
random4995	HD2_scaffold_12	4809679	4813842	+	4164	869
random4996	HD2_scaffold_1	2949919	2959591	+	9673	3029
random4997	HD2_scaffold_6	3938181	3942620	+	4440	1110
random4998	HD2_scaffold_5	3484853	3492805	+	7953	1998
random4999	HD2_scaffold_8	6710039	6712089	+	2051	474
random5000	HD2_scaffold_136	58	4271	+	4214	1371
random5001	HD2_scaffold_3	17511280	17517036	+	5757	1571
random5002	HD2_scaffold_81	4273	7766	+	3494	633
random5003	HD2_scaffold_9	2126830	2144721	+	17892	4296
random5004	HD2_scaffold_2	15823099	15837869	+	14771	3819
random5005	HD2_scaffold_6	12936883	12941001	+	4119	1006
random5006	HD2_scaffold_8	4449684	4453685	+	4002	1085
random5007	HD2_scaffold_4	10778166	10782236	+	4071	1063
random5008	HD2_scaffold_3	20105290	20119002	+	13713	2910
random5009	HD2_scaffold_2	22547616	22552118	+	4503	1227
random5010	HD2_scaffold_2	15681757	15689822	+	8066	2025
random5011	HD2_scaffold_7	10275855	10289791	+	13937	3493
random5012	HD2_scaffold_6	10378230	10388690	+	10461	2510
random5013	HD2_scaffold_39	4866	6402	+	1537	1323
random5014	HD2_scaffold_3	19992635	19999498	+	6864	1224
random5015	HD2_scaffold_10	3482868	3490223	+	7356	1697
random5016	HD2_scaffold_12	4259630	4269955	+	10326	2109
random5017	HD2_scaffold_2	8689789	8697518	+	7730	1930
random5018	HD2_scaffold_1	2534973	2540891	+	5919	1296
random5019	HD2_scaffold_3	20186341	20191036	+	4696	1192
random5020	HD2_scaffold_1	7846609	7850730	+	4122	1102
random5021	HD2_scaffold_5	3758220	3761581	+	3362	888
random5022	HD2_scaffold_7	14406126	14410582	+	4457	1091
random5023	HD2_scaffold_7	2285045	2289218	+	4174	866
random5024	HD2_scaffold_6	6039578	6046084	+	6507	1621
random5025	HD2_scaffold_2	2828963	2838152	+	9190	2184
random5026	HD2_scaffold_7	1437559	1445262	+	7704	1823
random5027	HD2_scaffold_6	429914	435815	+	5902	1156
random5028	HD2_scaffold_11	389803	394158	+	4356	1070
random5029	HD2_scaffold_1	4299739	4304435	+	4697	1183
random5030	HD2_scaffold_5	4458166	4462000	+	3835	1012
random5031	HD2_scaffold_2	22047622	22052608	+	4987	1289
random5032	HD2_scaffold_4	14723126	14728321	+	5196	1085
random5033	HD2_scaffold_6	4201232	4209147	+	7916	1875
random5034	HD2_scaffold_2	16507897	16511053	+	3157	852
random5035	HD2_scaffold_5	6423101	6427468	+	4368	1100
random5036	HD2_scaffold_10	9795647	9800995	+	5349	1369
random5037	HD2_scaffold_9	3987252	3997265	+	10014	2330
random5038	HD2_scaffold_1	10958378	10962085	+	3708	924
random5039	HD2_scaffold_3	1903451	1908064	+	4614	1086
random5040	HD2_scaffold_5	8153768	8157477	+	3710	1032
random5041	HD2_scaffold_4	5981231	5986248	+	5018	1208
random5042	HD2_scaffold_2	13845037	13848700	+	3664	923
random5043	HD2_scaffold_1	22526865	22530602	+	3738	871
random5044	HD2_scaffold_5	1920436	1926222	+	5787	1428
random5045	HD2_scaffold_4	12391269	12396533	+	5265	1374
random5046	HD2_scaffold_5	14614301	14618409	+	4109	791
random5047	HD2_scaffold_5	11824082	11828240	+	4159	1041
random5048	HD2_scaffold_379	387	4564	+	4178	2159
random5049	HD2_scaffold_7	10414102	10417110	+	3009	746
random5050	HD2_scaffold_3	632101	636931	+	4831	1268
random5051	HD2_scaffold_1	17454862	17459025	+	4164	1078
random5052	HD2_scaffold_1	8074045	8083717	+	9673	2651
random5053	HD2_scaffold_1	3165239	3169678	+	4440	1175
random5054	HD2_scaffold_1	25193668	25201620	+	7953	1714
random5055	HD2_scaffold_10	7552140	7554190	+	2051	560
random5056	HD2_scaffold_8	1484557	1488770	+	4214	1092
random5057	HD2_scaffold_1	25757849	25763605	+	5757	1441
random5058	HD2_scaffold_2	6988526	6992019	+	3494	901
random5059	HD2_scaffold_3	1728017	1745908	+	17892	4327
random5060	HD2_scaffold_10	4965852	4980622	+	14771	4496
random5061	HD2_scaffold_4	140872	144990	+	4119	1013
random5062	HD2_scaffold_2	21351402	21355403	+	4002	874
random5063	HD2_scaffold_4	9282400	9286470	+	4071	1102
random5064	HD2_scaffold_10	5415602	5429314	+	13713	3277
random5065	HD2_scaffold_7	4289325	4293827	+	4503	1011
random5066	HD2_scaffold_9	1643072	1651137	+	8066	2101
random5067	HD2_scaffold_9	8366852	8380788	+	13937	3539
random5068	HD2_scaffold_6	9399791	9410251	+	10461	2550
random5069	HD2_scaffold_3	8664331	8665867	+	1537	407
random5070	HD2_scaffold_1	14368334	14375197	+	6864	1698
random5071	HD2_scaffold_1	638151	645506	+	7356	1451
random5072	HD2_scaffold_118	9034	19359	+	10326	2284
random5073	HD2_scaffold_1	25925986	25933715	+	7730	1479
random5074	HD2_scaffold_1	19107961	19113879	+	5919	1454
random5075	HD2_scaffold_10	1534923	1539618	+	4696	1136
random5076	HD2_scaffold_4	5395494	5399615	+	4122	1026
random5077	HD2_scaffold_211	9445	12806	+	3362	1063
random5078	HD2_scaffold_9	4976079	4980535	+	4457	1155
random5079	HD2_scaffold_6	3668026	3672199	+	4174	1065
random5080	HD2_scaffold_3	13631980	13638486	+	6507	1646
random5081	HD2_scaffold_4	15185092	15194281	+	9190	1859
random5082	HD2_scaffold_2	10389610	10397313	+	7704	2032
random5083	HD2_scaffold_11	5066443	5072344	+	5902	1394
random5084	HD2_scaffold_10	8039057	8043412	+	4356	1072
random5085	HD2_scaffold_2	6964042	6968738	+	4697	1165
random5086	HD2_scaffold_4	5093541	5097375	+	3835	1004
random5087	HD2_scaffold_7	13728854	13733840	+	4987	1158
random5088	HD2_scaffold_10	5746505	5751700	+	5196	1328
random5089	HD2_scaffold_1	25066188	25074103	+	7916	1380
random5090	HD2_scaffold_4	14000107	14003263	+	3157	860
random5091	HD2_scaffold_8	3236494	3240861	+	4368	1127
random5092	HD2_scaffold_1	1695469	1700817	+	5349	1020
random5093	HD2_scaffold_4	11211757	11221770	+	10014	2543
random5094	HD2_scaffold_41	34853	38560	+	3708	939
random5095	HD2_scaffold_1	14490587	14495200	+	4614	1160
random5096	HD2_scaffold_7	14254071	14257780	+	3710	851
random5097	HD2_scaffold_3	943791	948808	+	5018	1259
random5098	HD2_scaffold_7	5790727	5794390	+	3664	897
random5099	HD2_scaffold_8	9736090	9739827	+	3738	835
random5100	HD2_scaffold_7	12554315	12560101	+	5787	1438
random5101	HD2_scaffold_7	6597126	6602390	+	5265	1287
random5102	HD2_scaffold_3	3495323	3499431	+	4109	990
random5103	HD2_scaffold_7	13089763	13093921	+	4159	983
random5104	HD2_scaffold_10	5916327	5920504	+	4178	1053
random5105	HD2_scaffold_12	177067	180075	+	3009	764
random5106	HD2_scaffold_162	3758	8588	+	4831	69
random5107	HD2_scaffold_4	12784589	12788752	+	4164	1065
random5108	HD2_scaffold_5	8210193	8219865	+	9673	2441
random5109	HD2_scaffold_1	4418358	4422797	+	4440	1195
random5110	HD2_scaffold_3	519092	527044	+	7953	1841
random5111	HD2_scaffold_1	19977323	19979373	+	2051	607
random5112	HD2_scaffold_1	7928168	7932381	+	4214	1072
random5113	HD2_scaffold_5	15217258	15223014	+	5757	974
random5114	HD2_scaffold_89	3592	7085	+	3494	1023
random5115	HD2_scaffold_10	3126497	3144388	+	17892	4599
random5116	HD2_scaffold_3	1930323	1945093	+	14771	3628
random5117	HD2_scaffold_9	382180	386298	+	4119	1073
random5118	HD2_scaffold_7	11864324	11868325	+	4002	1071
random5119	HD2_scaffold_4	7327649	7331719	+	4071	1036
random5120	HD2_scaffold_10	6405654	6419366	+	13713	3485
random5121	HD2_scaffold_6	3623941	3628443	+	4503	1151
random5122	HD2_scaffold_2	7459124	7467189	+	8066	2007
random5123	HD2_scaffold_7	5299072	5313008	+	13937	3395
random5124	HD2_scaffold_1	15698356	15708816	+	10461	2517
random5125	HD2_scaffold_1	10102017	10103553	+	1537	499
random5126	HD2_scaffold_6	10496659	10503522	+	6864	1636
random5127	HD2_scaffold_5	13192159	13199514	+	7356	1594
random5128	HD2_scaffold_4	11532656	11542981	+	10326	2544
random5129	HD2_scaffold_10	5627754	5635483	+	7730	2035
random5130	HD2_scaffold_4	4200143	4206061	+	5919	1582
random5131	HD2_scaffold_6	14528464	14533159	+	4696	924
random5132	HD2_scaffold_3	19633790	19637911	+	4122	939
random5133	HD2_scaffold_8	11483625	11486986	+	3362	920
random5134	HD2_scaffold_8	8429534	8433990	+	4457	1043
random5135	HD2_scaffold_5	1388827	1393000	+	4174	1134
random5136	HD2_scaffold_12	4844387	4850893	+	6507	1498
random5137	HD2_scaffold_245	5660	14849	+	9190	1546
random5138	HD2_scaffold_1	17438620	17446323	+	7704	1987
random5139	HD2_scaffold_3	7849925	7855826	+	5902	1508
random5140	HD2_scaffold_4	2533782	2538137	+	4356	1100
random5141	HD2_scaffold_12	3407676	3412372	+	4697	1154
random5142	HD2_scaffold_3	20023824	20027658	+	3835	684
random5143	HD2_scaffold_11	1918769	1923755	+	4987	1126
random5144	HD2_scaffold_5	12111432	12116627	+	5196	1288
random5145	HD2_scaffold_1	5589372	5597287	+	7916	1977
random5146	HD2_scaffold_5	10393991	10397147	+	3157	815
random5147	HD2_scaffold_5	10032996	10037363	+	4368	1040
random5148	HD2_scaffold_2	21999254	22004602	+	5349	1429
random5149	HD2_scaffold_5	12158561	12168574	+	10014	2587
random5150	HD2_scaffold_8	11742188	11745895	+	3708	853
random5151	HD2_scaffold_7	2691858	2696471	+	4614	1196
random5152	HD2_scaffold_9	4645853	4649562	+	3710	957
random5153	HD2_scaffold_8	8492507	8497524	+	5018	1279
random5154	HD2_scaffold_4	12463700	12467363	+	3664	1042
random5155	HD2_scaffold_9	1319164	1322901	+	3738	943
random5156	HD2_scaffold_6	14056439	14062225	+	5787	1459
random5157	HD2_scaffold_12	1359511	1364775	+	5265	1109
random5158	HD2_scaffold_2	7823139	7827247	+	4109	998
random5159	HD2_scaffold_7	3870720	3874878	+	4159	1070
random5160	HD2_scaffold_1	15052839	15057016	+	4178	1033
random5161	HD2_scaffold_1	14545436	14548444	+	3009	675
random5162	HD2_scaffold_10	2600187	2605017	+	4831	1235
random5163	HD2_scaffold_4	1050930	1055093	+	4164	997
random5164	HD2_scaffold_5	3890620	3900292	+	9673	2355
random5165	HD2_scaffold_1	11270215	11274654	+	4440	1121
random5166	HD2_scaffold_8	9786687	9794639	+	7953	1856
random5167	HD2_scaffold_9	8684429	8686479	+	2051	522
random5168	HD2_scaffold_2	8238573	8242786	+	4214	1011
random5169	HD2_scaffold_6	4572699	4578455	+	5757	1323
random5170	HD2_scaffold_2	2309515	2313008	+	3494	911
random5171	HD2_scaffold_5	7021518	7039409	+	17892	4558
random5172	HD2_scaffold_10	10361696	10376466	+	14771	3349
random5173	HD2_scaffold_2	15205177	15209295	+	4119	1007
random5174	HD2_scaffold_10	5016997	5020998	+	4002	1048
random5175	HD2_scaffold_9	3575299	3579369	+	4071	1065
random5176	HD2_scaffold_5	9224252	9237964	+	13713	3359
random5177	HD2_scaffold_85	29303	33805	+	4503	1327
random5178	HD2_scaffold_10	6143140	6151205	+	8066	2074
