# Program:featureCounts v2.0.1; Command:"featureCounts" "../U16_2.bam" "-a" "Hd2_EVErep.randoms.gff" "-o" "U16_2.Hd2_EVErep.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../U16_2.bam
random4495	HD2_scaffold_9	10137528	10139578	+	2051	750
random4496	HD2_scaffold_3	9928283	9932496	+	4214	1427
random4497	HD2_scaffold_1	14162876	14168632	+	5757	1854
random4498	HD2_scaffold_2	20874837	20878330	+	3494	1225
random4499	HD2_scaffold_2	5977923	5995814	+	17892	5839
random4500	HD2_scaffold_9	8098997	8113767	+	14771	5017
random4501	HD2_scaffold_2	17149827	17153945	+	4119	1370
random4502	HD2_scaffold_8	1857749	1861750	+	4002	1383
random4503	HD2_scaffold_2	13791425	13795495	+	4071	1415
random4504	HD2_scaffold_2	7002540	7016252	+	13713	4564
random4505	HD2_scaffold_1	20942612	20947114	+	4503	1526
random4506	HD2_scaffold_9	11084013	11092078	+	8066	2432
random4507	HD2_scaffold_11	6936626	6950562	+	13937	3038
random4508	HD2_scaffold_2	7831376	7841836	+	10461	3408
random4509	HD2_scaffold_6	1430126	1431662	+	1537	326
random4510	HD2_scaffold_5	2640088	2646951	+	6864	2266
random4511	HD2_scaffold_11	7128965	7136320	+	7356	1279
random4512	HD2_scaffold_1	1136463	1146788	+	10326	1995
random4513	HD2_scaffold_5	2178304	2186033	+	7730	2784
random4514	HD2_scaffold_1	12882634	12888552	+	5919	1867
random4515	HD2_scaffold_6	4566029	4570724	+	4696	1647
random4516	HD2_scaffold_10	3141007	3145128	+	4122	1546
random4517	HD2_scaffold_2	9382531	9385892	+	3362	1044
random4518	HD2_scaffold_6	9677005	9681461	+	4457	1557
random4519	HD2_scaffold_3	6562490	6566663	+	4174	1331
random4520	HD2_scaffold_8	505358	511864	+	6507	2368
random4521	HD2_scaffold_2	20130123	20139312	+	9190	3130
random4522	HD2_scaffold_12	6189862	6197565	+	7704	2325
random4523	HD2_scaffold_4	13182870	13188771	+	5902	1844
random4524	HD2_scaffold_1	8122590	8126945	+	4356	1401
random4525	HD2_scaffold_4	15686393	15691089	+	4697	1714
random4526	HD2_scaffold_10	61984	65818	+	3835	2439
random4527	HD2_scaffold_2	15200333	15205319	+	4987	1609
random4528	HD2_scaffold_1	27753009	27758204	+	5196	1700
random4529	HD2_scaffold_7	13614052	13621967	+	7916	2722
random4530	HD2_scaffold_4	14804535	14807691	+	3157	838
random4531	HD2_scaffold_4	5426159	5430526	+	4368	1476
random4532	HD2_scaffold_1	1147652	1153000	+	5349	1362
random4533	HD2_scaffold_5	14367525	14377538	+	10014	2842
random4534	HD2_scaffold_5	3129732	3133439	+	3708	1233
random4535	HD2_scaffold_5	13234774	13239387	+	4614	1474
random4536	HD2_scaffold_286	6432	10141	+	3710	45618
random4537	HD2_scaffold_2	4676017	4681034	+	5018	1357
random4538	HD2_scaffold_10	5257185	5260848	+	3664	1310
random4539	HD2_scaffold_10	6103995	6107732	+	3738	1261
random4540	HD2_scaffold_2	16966466	16972252	+	5787	1974
random4541	HD2_scaffold_1	10402109	10407373	+	5265	2597
random4542	HD2_scaffold_7	11812121	11816229	+	4109	1466
random4543	HD2_scaffold_12	5558438	5562596	+	4159	909
random4544	HD2_scaffold_1	21495836	21500013	+	4178	1477
random4545	HD2_scaffold_1	16445308	16448316	+	3009	957
random4546	HD2_scaffold_1	24838290	24843120	+	4831	1698
random4547	HD2_scaffold_3	8596527	8600690	+	4164	1545
random4548	HD2_scaffold_1	10814240	10823912	+	9673	3310
random4549	HD2_scaffold_3	2604016	2608455	+	4440	1499
random4550	HD2_scaffold_1	20092236	20100188	+	7953	2716
random4551	HD2_scaffold_4	14096572	14098622	+	2051	727
random4552	HD2_scaffold_1	26274223	26278436	+	4214	1063
random4553	HD2_scaffold_7	4742686	4748442	+	5757	1805
random4554	HD2_scaffold_7	6354171	6357664	+	3494	1143
random4555	HD2_scaffold_4	5096912	5114803	+	17892	5864
random4556	HD2_scaffold_2	7081625	7096395	+	14771	4664
random4557	HD2_scaffold_2	13099592	13103710	+	4119	1465
random4558	HD2_scaffold_6	3831388	3835389	+	4002	1240
random4559	HD2_scaffold_14	37091	41161	+	4071	1151
random4560	HD2_scaffold_9	231124	244836	+	13713	4155
random4561	HD2_scaffold_1	17742244	17746746	+	4503	1234
random4562	HD2_scaffold_12	495719	503784	+	8066	2531
random4563	HD2_scaffold_6	3519440	3533376	+	13937	4375
random4564	HD2_scaffold_3	8523774	8534234	+	10461	3700
random4565	HD2_scaffold_5	186290	187826	+	1537	544
random4566	HD2_scaffold_8	5616630	5623493	+	6864	2363
random4567	HD2_scaffold_2	21219164	21226519	+	7356	2411
random4568	HD2_scaffold_13	23660	33985	+	10326	31180
random4569	HD2_scaffold_5	9988660	9996389	+	7730	2523
random4570	HD2_scaffold_5	7843462	7849380	+	5919	1885
random4571	HD2_scaffold_72	5592	10287	+	4696	2034
random4572	HD2_scaffold_11	2428185	2432306	+	4122	1289
random4573	HD2_scaffold_3	12505396	12508757	+	3362	1052
random4574	HD2_scaffold_4	1980752	1985208	+	4457	1510
random4575	HD2_scaffold_2	22584524	22588697	+	4174	1425
random4576	HD2_scaffold_3	17521692	17528198	+	6507	2236
random4577	HD2_scaffold_10	5018541	5027730	+	9190	3145
random4578	HD2_scaffold_6	12313378	12321081	+	7704	2736
random4579	HD2_scaffold_2	20540760	20546661	+	5902	1947
random4580	HD2_scaffold_9	3635423	3639778	+	4356	1396
random4581	HD2_scaffold_2	642395	647091	+	4697	1441
random4582	HD2_scaffold_2	18316679	18320513	+	3835	1359
random4583	HD2_scaffold_9	4257607	4262593	+	4987	1776
random4584	HD2_scaffold_3	1696868	1702063	+	5196	1615
random4585	HD2_scaffold_2	19090882	19098797	+	7916	2611
random4586	HD2_scaffold_2	10066916	10070072	+	3157	1029
random4587	HD2_scaffold_11	5819196	5823563	+	4368	1352
random4588	HD2_scaffold_5	7803061	7808409	+	5349	1793
random4589	HD2_scaffold_9	8145209	8155222	+	10014	3433
random4590	HD2_scaffold_1	10449117	10452824	+	3708	1231
random4591	HD2_scaffold_5	1650121	1654734	+	4614	1612
random4592	HD2_scaffold_1	4522657	4526366	+	3710	629
random4593	HD2_scaffold_4	1841238	1846255	+	5018	1726
random4594	HD2_scaffold_5	14312916	14316579	+	3664	1098
random4595	HD2_scaffold_9	3770772	3774509	+	3738	1107
random4596	HD2_scaffold_11	289220	295006	+	5787	1939
random4597	HD2_scaffold_8	2041909	2047173	+	5265	1768
random4598	HD2_scaffold_6	3418682	3422790	+	4109	1328
random4599	HD2_scaffold_22	61044	65202	+	4159	3245
random4600	HD2_scaffold_1	14801375	14805552	+	4178	1453
random4601	HD2_scaffold_11	500746	503754	+	3009	1011
random4602	HD2_scaffold_10	9637280	9642110	+	4831	1656
random4603	HD2_scaffold_4	13302314	13306477	+	4164	1442
random4604	HD2_scaffold_1	5172625	5182297	+	9673	3403
random4605	HD2_scaffold_9	641025	645464	+	4440	1521
random4606	HD2_scaffold_2	14282204	14290156	+	7953	2762
random4607	HD2_scaffold_13	72576	74626	+	2051	748
random4608	HD2_scaffold_340	271	4484	+	4214	3357
random4609	HD2_scaffold_3	3014829	3020585	+	5757	2080
random4610	HD2_scaffold_2	12085648	12089141	+	3494	1203
random4611	HD2_scaffold_5	14539524	14557415	+	17892	4532
random4612	HD2_scaffold_87	11959	26729	+	14771	4299
random4613	HD2_scaffold_239	11341	15459	+	4119	1548
random4614	HD2_scaffold_7	3585971	3589972	+	4002	1414
random4615	HD2_scaffold_4	11295804	11299874	+	4071	1434
random4616	HD2_scaffold_7	12850048	12863760	+	13713	4184
random4617	HD2_scaffold_4	5044145	5048647	+	4503	1496
random4618	HD2_scaffold_8	11796946	11805011	+	8066	2686
random4619	HD2_scaffold_1	13574185	13588121	+	13937	4447
random4620	HD2_scaffold_2	14714084	14724544	+	10461	3224
random4621	HD2_scaffold_1	15770753	15772289	+	1537	543
random4622	HD2_scaffold_10	191703	198566	+	6864	304
random4623	HD2_scaffold_8	9134259	9141614	+	7356	2554
random4624	HD2_scaffold_1	25661269	25671594	+	10326	3706
random4625	HD2_scaffold_7	9476943	9484672	+	7730	2636
random4626	HD2_scaffold_2	13347126	13353044	+	5919	1941
random4627	HD2_scaffold_174	12331	17026	+	4696	1334
random4628	HD2_scaffold_1	1440873	1444994	+	4122	1162
random4629	HD2_scaffold_1	28210564	28213925	+	3362	1281
random4630	HD2_scaffold_1	8539483	8543939	+	4457	1529
random4631	HD2_scaffold_4	9225124	9229297	+	4174	1316
random4632	HD2_scaffold_5	1054259	1060765	+	6507	2369
random4633	HD2_scaffold_3	19466767	19475956	+	9190	2254
random4634	HD2_scaffold_4	4463149	4470852	+	7704	2684
random4635	HD2_scaffold_12	5060175	5066076	+	5902	1045
random4636	HD2_scaffold_1	11595585	11599940	+	4356	1394
random4637	HD2_scaffold_7	6916555	6921251	+	4697	1398
random4638	HD2_scaffold_5	9151144	9154978	+	3835	1377
random4639	HD2_scaffold_1	16326260	16331246	+	4987	1685
random4640	HD2_scaffold_7	7031193	7036388	+	5196	1812
random4641	HD2_scaffold_2	16036335	16044250	+	7916	2478
random4642	HD2_scaffold_1	8537051	8540207	+	3157	1173
random4643	HD2_scaffold_1	6133515	6137882	+	4368	1450
random4644	HD2_scaffold_1	4859884	4865232	+	5349	1857
random4645	HD2_scaffold_3	14924482	14934495	+	10014	3308
random4646	HD2_scaffold_10	8578553	8582260	+	3708	1263
random4647	HD2_scaffold_12	1007832	1012445	+	4614	1343
random4648	HD2_scaffold_1	12110856	12114565	+	3710	1338
random4649	HD2_scaffold_1	17786186	17791203	+	5018	1699
random4650	HD2_scaffold_3	19004115	19007778	+	3664	1235
random4651	HD2_scaffold_4	7563329	7567066	+	3738	1247
random4652	HD2_scaffold_1	15203393	15209179	+	5787	1777
random4653	HD2_scaffold_3	11196080	11201344	+	5265	1681
random4654	HD2_scaffold_5	12310466	12314574	+	4109	1445
random4655	HD2_scaffold_1	11736165	11740323	+	4159	1316
random4656	HD2_scaffold_4	7198868	7203045	+	4178	1378
random4657	HD2_scaffold_375	1625	4633	+	3009	798
random4658	HD2_scaffold_7	7378364	7383194	+	4831	1530
random4659	HD2_scaffold_10	5079627	5083790	+	4164	1429
random4660	HD2_scaffold_1	16801317	16810989	+	9673	3110
random4661	HD2_scaffold_2	17338724	17343163	+	4440	1461
random4662	HD2_scaffold_7	10150866	10158818	+	7953	2695
random4663	HD2_scaffold_5	12182978	12185028	+	2051	597
random4664	HD2_scaffold_2	484099	488312	+	4214	1292
random4665	HD2_scaffold_3	8165630	8171386	+	5757	2052
random4666	HD2_scaffold_6	5210322	5213815	+	3494	1133
random4667	HD2_scaffold_1	15203341	15221232	+	17892	5393
random4668	HD2_scaffold_3	12964320	12979090	+	14771	4818
random4669	HD2_scaffold_3	15891362	15895480	+	4119	1392
random4670	HD2_scaffold_6	2286039	2290040	+	4002	1172
random4671	HD2_scaffold_2	19901381	19905451	+	4071	1368
random4672	HD2_scaffold_3	15272330	15286042	+	13713	4713
random4673	HD2_scaffold_6	10996627	11001129	+	4503	1603
random4674	HD2_scaffold_4	4709860	4717925	+	8066	2710
random4675	HD2_scaffold_5	10731833	10745769	+	13937	4370
random4676	HD2_scaffold_1	17630893	17641353	+	10461	3528
random4677	HD2_scaffold_3	2124495	2126031	+	1537	635
random4678	HD2_scaffold_4	2757317	2764180	+	6864	2336
random4679	HD2_scaffold_1	13417745	13425100	+	7356	2243
random4680	HD2_scaffold_3	1377492	1387817	+	10326	3591
random4681	HD2_scaffold_7	2713966	2721695	+	7730	2682
random4682	HD2_scaffold_1	10180744	10186662	+	5919	1958
random4683	HD2_scaffold_1	5482470	5487165	+	4696	1625
random4684	HD2_scaffold_6	12778516	12782637	+	4122	1050
random4685	HD2_scaffold_1	26397363	26400724	+	3362	1128
random4686	HD2_scaffold_8	11397236	11401692	+	4457	1482
random4687	HD2_scaffold_7	6725962	6730135	+	4174	1388
random4688	HD2_scaffold_10	4364562	4371068	+	6507	2126
random4689	HD2_scaffold_10	3156730	3165919	+	9190	3221
random4690	HD2_scaffold_10	11166773	11174476	+	7704	2227
random4691	HD2_scaffold_3	365889	371790	+	5902	1895
random4692	HD2_scaffold_5	12741118	12745473	+	4356	1664
random4693	HD2_scaffold_9	3401812	3406508	+	4697	1604
random4694	HD2_scaffold_163	11310	15144	+	3835	2313
random4695	HD2_scaffold_11	1931062	1936048	+	4987	1602
random4696	HD2_scaffold_2	18937979	18943174	+	5196	1662
random4697	HD2_scaffold_2	15866834	15874749	+	7916	2611
random4698	HD2_scaffold_11	6752291	6755447	+	3157	1062
random4699	HD2_scaffold_7	3286821	3291188	+	4368	1687
random4700	HD2_scaffold_12	5019174	5024522	+	5349	1758
random4701	HD2_scaffold_3	16151902	16161915	+	10014	3844
random4702	HD2_scaffold_1	25606010	25609717	+	3708	1299
random4703	HD2_scaffold_1	3244125	3248738	+	4614	1689
random4704	HD2_scaffold_185	17122	20831	+	3710	1148
random4705	HD2_scaffold_8	12181686	12186703	+	5018	1661
random4706	HD2_scaffold_2	2601210	2604873	+	3664	938
random4707	HD2_scaffold_58	37459	41196	+	3738	1247
random4708	HD2_scaffold_8	7029195	7034981	+	5787	2015
random4709	HD2_scaffold_6	13315178	13320442	+	5265	1839
random4710	HD2_scaffold_6	3893504	3897612	+	4109	1371
random4711	HD2_scaffold_11	2634413	2638571	+	4159	1344
random4712	HD2_scaffold_3	18873555	18877732	+	4178	1200
random4713	HD2_scaffold_2	3326929	3329937	+	3009	992
random4714	HD2_scaffold_6	5704901	5709731	+	4831	1634
random4715	HD2_scaffold_7	5938330	5942493	+	4164	1259
random4716	HD2_scaffold_10	324713	334385	+	9673	3072
random4717	HD2_scaffold_5	13971294	13975733	+	4440	1290
random4718	HD2_scaffold_5	8242142	8250094	+	7953	2606
random4719	HD2_scaffold_9	9928039	9930089	+	2051	698
random4720	HD2_scaffold_5	1813052	1817265	+	4214	1405
random4721	HD2_scaffold_7	13049412	13055168	+	5757	1908
random4722	HD2_scaffold_9	2201703	2205196	+	3494	1202
random4723	HD2_scaffold_1	17643429	17661320	+	17892	5731
random4724	HD2_scaffold_9	7363849	7378619	+	14771	4804
random4725	HD2_scaffold_1	13345592	13349710	+	4119	1311
random4726	HD2_scaffold_1	11470929	11474930	+	4002	1306
random4727	HD2_scaffold_2	15554908	15558978	+	4071	1347
random4728	HD2_scaffold_11	1367178	1380890	+	13713	4158
random4729	HD2_scaffold_3	13907058	13911560	+	4503	1485
random4730	HD2_scaffold_1	9949765	9957830	+	8066	2529
random4731	HD2_scaffold_8	6102021	6115957	+	13937	4485
random4732	HD2_scaffold_7	6083539	6093999	+	10461	3479
random4733	HD2_scaffold_10	3713601	3715137	+	1537	534
random4734	HD2_scaffold_9	8779119	8785982	+	6864	2566
random4735	HD2_scaffold_3	15634064	15641419	+	7356	2484
random4736	HD2_scaffold_2	559419	569744	+	10326	3088
random4737	HD2_scaffold_1	25003178	25010907	+	7730	2260
random4738	HD2_scaffold_1	25430686	25436604	+	5919	1295
random4739	HD2_scaffold_8	10535349	10540044	+	4696	1514
random4740	HD2_scaffold_1	15343810	15347931	+	4122	1345
random4741	HD2_scaffold_9	5930925	5934286	+	3362	1135
random4742	HD2_scaffold_10	9826708	9831164	+	4457	1513
random4743	HD2_scaffold_5	12208921	12213094	+	4174	1446
random4744	HD2_scaffold_2	12661399	12667905	+	6507	2135
random4745	HD2_scaffold_9	707861	717050	+	9190	3293
random4746	HD2_scaffold_2	3579071	3586774	+	7704	2433
random4747	HD2_scaffold_7	11642205	11648106	+	5902	1961
random4748	HD2_scaffold_3	15281064	15285419	+	4356	1549
random4749	HD2_scaffold_7	6877654	6882350	+	4697	1504
random4750	HD2_scaffold_8	11690837	11694671	+	3835	1280
random4751	HD2_scaffold_10	5637624	5642610	+	4987	1635
random4752	HD2_scaffold_9	11853086	11858281	+	5196	1929
random4753	HD2_scaffold_8	3278559	3286474	+	7916	2685
random4754	HD2_scaffold_2	6077521	6080677	+	3157	1169
random4755	HD2_scaffold_3	18270588	18274955	+	4368	1290
random4756	HD2_scaffold_310	6538	11886	+	5349	1075
random4757	HD2_scaffold_9	1830396	1840409	+	10014	3355
random4758	HD2_scaffold_1	16557912	16561619	+	3708	1137
random4759	HD2_scaffold_4	13133921	13138534	+	4614	1330
random4760	HD2_scaffold_2	7812397	7816106	+	3710	1235
random4761	HD2_scaffold_4	3055146	3060163	+	5018	1805
random4762	HD2_scaffold_1	8449152	8452815	+	3664	1167
random4763	HD2_scaffold_8	3640292	3644029	+	3738	1409
random4764	HD2_scaffold_2	10961655	10967441	+	5787	1894
random4765	HD2_scaffold_5	5051713	5056977	+	5265	1725
random4766	HD2_scaffold_2	7477574	7481682	+	4109	1349
random4767	HD2_scaffold_7	10275081	10279239	+	4159	1467
random4768	HD2_scaffold_2	7315698	7319875	+	4178	1451
random4769	HD2_scaffold_10	446386	449394	+	3009	926
random4770	HD2_scaffold_7	6564662	6569492	+	4831	1674
random4771	HD2_scaffold_5	6590937	6595100	+	4164	1484
random4772	HD2_scaffold_10	3885487	3895159	+	9673	3047
random4773	HD2_scaffold_1	25786888	25791327	+	4440	1440
random4774	HD2_scaffold_12	1627010	1634962	+	7953	2620
random4775	HD2_scaffold_193	20041	22091	+	2051	761
random4776	HD2_scaffold_2	21963265	21967478	+	4214	1539
random4777	HD2_scaffold_3	8600940	8606696	+	5757	2110
random4778	HD2_scaffold_1	18211946	18215439	+	3494	1199
random4779	HD2_scaffold_10	10008678	10026569	+	17892	5988
random4780	HD2_scaffold_1	19654498	19669268	+	14771	4806
random4781	HD2_scaffold_2	14455202	14459320	+	4119	1410
random4782	HD2_scaffold_4	9750088	9754089	+	4002	1455
random4783	HD2_scaffold_1	7780811	7784881	+	4071	1391
random4784	HD2_scaffold_8	9075903	9089615	+	13713	4832
random4785	HD2_scaffold_6	9164581	9169083	+	4503	1523
random4786	HD2_scaffold_3	15954511	15962576	+	8066	2822
random4787	HD2_scaffold_8	4193920	4207856	+	13937	4735
random4788	HD2_scaffold_4	11207917	11218377	+	10461	3498
random4789	HD2_scaffold_2	718027	719563	+	1537	493
random4790	HD2_scaffold_9	4487962	4494825	+	6864	2264
random4791	HD2_scaffold_8	8213937	8221292	+	7356	2123
random4792	HD2_scaffold_9	2000886	2011211	+	10326	3359
random4793	HD2_scaffold_3	17015717	17023446	+	7730	2527
random4794	HD2_scaffold_9	3673393	3679311	+	5919	1801
random4795	HD2_scaffold_5	14759072	14763767	+	4696	1312
random4796	HD2_scaffold_3	18906927	18911048	+	4122	1294
random4797	HD2_scaffold_7	10835785	10839146	+	3362	1217
random4798	HD2_scaffold_2	6505930	6510386	+	4457	1582
random4799	HD2_scaffold_5	4462418	4466591	+	4174	1324
random4800	HD2_scaffold_7	12812395	12818901	+	6507	2119
random4801	HD2_scaffold_4	11418227	11427416	+	9190	3092
random4802	HD2_scaffold_11	6723056	6730759	+	7704	1870
random4803	HD2_scaffold_5	4657831	4663732	+	5902	2059
random4804	HD2_scaffold_1	26025568	26029923	+	4356	5832
random4805	HD2_scaffold_1	16179712	16184408	+	4697	1534
random4806	HD2_scaffold_10	5326813	5330647	+	3835	1295
random4807	HD2_scaffold_7	2253888	2258874	+	4987	1454
random4808	HD2_scaffold_4	9969943	9975138	+	5196	6882
random4809	HD2_scaffold_1	16919433	16927348	+	7916	2531
random4810	HD2_scaffold_12	6441717	6444873	+	3157	1148
random4811	HD2_scaffold_11	4387822	4392189	+	4368	1436
random4812	HD2_scaffold_2	18196007	18201355	+	5349	1810
random4813	HD2_scaffold_8	9575013	9585026	+	10014	2741
random4814	HD2_scaffold_5	13055448	13059155	+	3708	1397
random4815	HD2_scaffold_4	12207106	12211719	+	4614	1352
random4816	HD2_scaffold_1	27676002	27679711	+	3710	1359
random4817	HD2_scaffold_2	12761404	12766421	+	5018	1720
random4818	HD2_scaffold_6	3598955	3602618	+	3664	1293
random4819	HD2_scaffold_10	11508171	11511908	+	3738	572
random4820	HD2_scaffold_9	4878991	4884777	+	5787	1904
random4821	HD2_scaffold_6	5576019	5581283	+	5265	1847
random4822	HD2_scaffold_5	8108296	8112404	+	4109	1380
random4823	HD2_scaffold_10	10138963	10143121	+	4159	1343
random4824	HD2_scaffold_2	5785125	5789302	+	4178	1490
random4825	HD2_scaffold_7	1882427	1885435	+	3009	735
random4826	HD2_scaffold_6	13678298	13683128	+	4831	1566
random4827	HD2_scaffold_9	3143958	3148121	+	4164	1380
random4828	HD2_scaffold_3	15173930	15183602	+	9673	3346
random4829	HD2_scaffold_1	7495807	7500246	+	4440	1550
random4830	HD2_scaffold_8	7909439	7917391	+	7953	2319
random4831	HD2_scaffold_1	1906077	1908127	+	2051	637
random4832	HD2_scaffold_10	10725301	10729514	+	4214	1402
random4833	HD2_scaffold_12	5563631	5569387	+	5757	1466
random4834	HD2_scaffold_3	19392055	19395548	+	3494	1376
random4835	HD2_scaffold_9	2087120	2105011	+	17892	5802
random4836	HD2_scaffold_8	10214037	10228807	+	14771	4641
random4837	HD2_scaffold_11	1667150	1671268	+	4119	1445
random4838	HD2_scaffold_6	6891082	6895083	+	4002	1351
random4839	HD2_scaffold_1	9053948	9058018	+	4071	1420
random4840	HD2_scaffold_4	10476689	10490401	+	13713	4574
random4841	HD2_scaffold_2	7841515	7846017	+	4503	1525
random4842	HD2_scaffold_6	11615778	11623843	+	8066	2360
random4843	HD2_scaffold_4	4145040	4158976	+	13937	4631
random4844	HD2_scaffold_5	14406877	14417337	+	10461	2139
random4845	HD2_scaffold_4	973736	975272	+	1537	578
random4846	HD2_scaffold_2	3336137	3343000	+	6864	2372
random4847	HD2_scaffold_2	13744252	13751607	+	7356	2269
random4848	HD2_scaffold_2	1167149	1177474	+	10326	3053
random4849	HD2_scaffold_8	9822887	9830616	+	7730	2612
random4850	HD2_scaffold_7	13361428	13367346	+	5919	1808
random4851	HD2_scaffold_1	26905822	26910517	+	4696	1439
random4852	HD2_scaffold_6	13588415	13592536	+	4122	1273
random4853	HD2_scaffold_11	2961815	2965176	+	3362	1026
random4854	HD2_scaffold_1	26294460	26298916	+	4457	1525
random4855	HD2_scaffold_7	2874146	2878319	+	4174	1473
random4856	HD2_scaffold_1	16389985	16396491	+	6507	2427
random4857	HD2_scaffold_4	15484174	15493363	+	9190	2504
random4858	HD2_scaffold_3	17694971	17702674	+	7704	2842
random4859	HD2_scaffold_1	14638142	14644043	+	5902	2067
random4860	HD2_scaffold_1	29146613	29150968	+	4356	1228
random4861	HD2_scaffold_1	14834356	14839052	+	4697	1626
random4862	HD2_scaffold_1	18259897	18263731	+	3835	1272
random4863	HD2_scaffold_9	4014612	4019598	+	4987	1824
random4864	HD2_scaffold_5	11096352	11101547	+	5196	1629
random4865	HD2_scaffold_8	2893233	2901148	+	7916	2711
random4866	HD2_scaffold_4	5674933	5678089	+	3157	1081
random4867	HD2_scaffold_3	7528321	7532688	+	4368	1416
