# Program:featureCounts v2.0.1; Command:"featureCounts" "../St1.bam" "-a" "Hd2_EVErep.randoms.gff" "-o" "St1.Hd2_EVErep.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../St1.bam
random4769	HD2_scaffold_10	446386	449394	+	3009	6969
random4770	HD2_scaffold_7	6564662	6569492	+	4831	11769
random4771	HD2_scaffold_5	6590937	6595100	+	4164	9980
random4772	HD2_scaffold_10	3885487	3895159	+	9673	23751
random4773	HD2_scaffold_1	25786888	25791327	+	4440	11055
random4774	HD2_scaffold_12	1627010	1634962	+	7953	17762
random4775	HD2_scaffold_193	20041	22091	+	2051	4192
random4776	HD2_scaffold_2	21963265	21967478	+	4214	10541
random4777	HD2_scaffold_3	8600940	8606696	+	5757	13783
random4778	HD2_scaffold_1	18211946	18215439	+	3494	9075
random4779	HD2_scaffold_10	10008678	10026569	+	17892	44306
random4780	HD2_scaffold_1	19654498	19669268	+	14771	36007
random4781	HD2_scaffold_2	14455202	14459320	+	4119	10703
random4782	HD2_scaffold_4	9750088	9754089	+	4002	11092
random4783	HD2_scaffold_1	7780811	7784881	+	4071	10008
random4784	HD2_scaffold_8	9075903	9089615	+	13713	35341
random4785	HD2_scaffold_6	9164581	9169083	+	4503	11131
random4786	HD2_scaffold_3	15954511	15962576	+	8066	20879
random4787	HD2_scaffold_8	4193920	4207856	+	13937	33327
random4788	HD2_scaffold_4	11207917	11218377	+	10461	23824
random4789	HD2_scaffold_2	718027	719563	+	1537	3710
random4790	HD2_scaffold_9	4487962	4494825	+	6864	17235
random4791	HD2_scaffold_8	8213937	8221292	+	7356	15551
random4792	HD2_scaffold_9	2000886	2011211	+	10326	24737
random4793	HD2_scaffold_3	17015717	17023446	+	7730	18001
random4794	HD2_scaffold_9	3673393	3679311	+	5919	13583
random4795	HD2_scaffold_5	14759072	14763767	+	4696	9954
random4796	HD2_scaffold_3	18906927	18911048	+	4122	9935
random4797	HD2_scaffold_7	10835785	10839146	+	3362	8677
random4798	HD2_scaffold_2	6505930	6510386	+	4457	10799
random4799	HD2_scaffold_5	4462418	4466591	+	4174	9803
random4800	HD2_scaffold_7	12812395	12818901	+	6507	15716
random4801	HD2_scaffold_4	11418227	11427416	+	9190	22286
random4802	HD2_scaffold_11	6723056	6730759	+	7704	16457
random4803	HD2_scaffold_5	4657831	4663732	+	5902	14243
random4804	HD2_scaffold_1	26025568	26029923	+	4356	41931
random4805	HD2_scaffold_1	16179712	16184408	+	4697	10948
random4806	HD2_scaffold_10	5326813	5330647	+	3835	9703
random4807	HD2_scaffold_7	2253888	2258874	+	4987	9951
random4808	HD2_scaffold_4	9969943	9975138	+	5196	58855
random4809	HD2_scaffold_1	16919433	16927348	+	7916	17593
random4810	HD2_scaffold_12	6441717	6444873	+	3157	7895
random4811	HD2_scaffold_11	4387822	4392189	+	4368	10143
random4812	HD2_scaffold_2	18196007	18201355	+	5349	13546
random4813	HD2_scaffold_8	9575013	9585026	+	10014	20293
random4814	HD2_scaffold_5	13055448	13059155	+	3708	9175
random4815	HD2_scaffold_4	12207106	12211719	+	4614	10872
random4816	HD2_scaffold_1	27676002	27679711	+	3710	9725
random4817	HD2_scaffold_2	12761404	12766421	+	5018	12097
random4818	HD2_scaffold_6	3598955	3602618	+	3664	8755
random4819	HD2_scaffold_10	11508171	11511908	+	3738	4781
random4820	HD2_scaffold_9	4878991	4884777	+	5787	14483
random4821	HD2_scaffold_6	5576019	5581283	+	5265	12972
random4822	HD2_scaffold_5	8108296	8112404	+	4109	9697
random4823	HD2_scaffold_10	10138963	10143121	+	4159	10528
random4824	HD2_scaffold_2	5785125	5789302	+	4178	10340
random4825	HD2_scaffold_7	1882427	1885435	+	3009	5302
random4826	HD2_scaffold_6	13678298	13683128	+	4831	12626
random4827	HD2_scaffold_9	3143958	3148121	+	4164	10154
random4828	HD2_scaffold_3	15173930	15183602	+	9673	23546
random4829	HD2_scaffold_1	7495807	7500246	+	4440	11531
random4830	HD2_scaffold_8	7909439	7917391	+	7953	17643
random4831	HD2_scaffold_1	1906077	1908127	+	2051	6229
random4832	HD2_scaffold_10	10725301	10729514	+	4214	10631
random4833	HD2_scaffold_12	5563631	5569387	+	5757	11099
random4834	HD2_scaffold_3	19392055	19395548	+	3494	7040
random4835	HD2_scaffold_9	2087120	2105011	+	17892	42748
random4836	HD2_scaffold_8	10214037	10228807	+	14771	32782
random4837	HD2_scaffold_11	1667150	1671268	+	4119	9591
random4838	HD2_scaffold_6	6891082	6895083	+	4002	9605
random4839	HD2_scaffold_1	9053948	9058018	+	4071	10113
random4840	HD2_scaffold_4	10476689	10490401	+	13713	31446
random4841	HD2_scaffold_2	7841515	7846017	+	4503	10774
random4842	HD2_scaffold_6	11615778	11623843	+	8066	18439
random4843	HD2_scaffold_4	4145040	4158976	+	13937	35050
random4844	HD2_scaffold_5	14406877	14417337	+	10461	16021
random4845	HD2_scaffold_4	973736	975272	+	1537	4588
random4846	HD2_scaffold_2	3336137	3343000	+	6864	18184
random4847	HD2_scaffold_2	13744252	13751607	+	7356	18216
random4848	HD2_scaffold_2	1167149	1177474	+	10326	20865
random4849	HD2_scaffold_8	9822887	9830616	+	7730	18782
random4850	HD2_scaffold_7	13361428	13367346	+	5919	14639
random4851	HD2_scaffold_1	26905822	26910517	+	4696	11791
random4852	HD2_scaffold_6	13588415	13592536	+	4122	10129
random4853	HD2_scaffold_11	2961815	2965176	+	3362	7734
random4854	HD2_scaffold_1	26294460	26298916	+	4457	11138
random4855	HD2_scaffold_7	2874146	2878319	+	4174	11062
random4856	HD2_scaffold_1	16389985	16396491	+	6507	18176
random4857	HD2_scaffold_4	15484174	15493363	+	9190	17008
random4858	HD2_scaffold_3	17694971	17702674	+	7704	19935
random4859	HD2_scaffold_1	14638142	14644043	+	5902	14395
random4860	HD2_scaffold_1	29146613	29150968	+	4356	8445
random4861	HD2_scaffold_1	14834356	14839052	+	4697	11409
random4862	HD2_scaffold_1	18259897	18263731	+	3835	8923
random4863	HD2_scaffold_9	4014612	4019598	+	4987	12322
random4864	HD2_scaffold_5	11096352	11101547	+	5196	12681
random4865	HD2_scaffold_8	2893233	2901148	+	7916	19937
random4866	HD2_scaffold_4	5674933	5678089	+	3157	7554
random4867	HD2_scaffold_3	7528321	7532688	+	4368	11600
random4868	HD2_scaffold_10	4359321	4364669	+	5349	13077
random4869	HD2_scaffold_1	13444070	13454083	+	10014	24089
random4870	HD2_scaffold_1	28813392	28817099	+	3708	8596
random4871	HD2_scaffold_5	13558971	13563584	+	4614	12947
random4872	HD2_scaffold_3	12220771	12224480	+	3710	9621
random4873	HD2_scaffold_6	7750850	7755867	+	5018	12394
random4874	HD2_scaffold_3	17010604	17014267	+	3664	23171
random4875	HD2_scaffold_2	17865115	17868852	+	3738	9349
random4876	HD2_scaffold_14	95126	100912	+	5787	20659
random4877	HD2_scaffold_12	1562473	1567737	+	5265	11812
random4878	HD2_scaffold_12	3549099	3553207	+	4109	9577
random4879	HD2_scaffold_4	8335379	8339537	+	4159	10286
random4880	HD2_scaffold_3	10755516	10759693	+	4178	10098
random4881	HD2_scaffold_3	20099499	20102507	+	3009	6898
random4882	HD2_scaffold_10	11131350	11136180	+	4831	11922
random4883	HD2_scaffold_2	13124126	13128289	+	4164	13959
random4884	HD2_scaffold_9	2583934	2593606	+	9673	23426
random4885	HD2_scaffold_10	2159856	2164295	+	4440	10415
random4886	HD2_scaffold_5	7653958	7661910	+	7953	19871
random4887	HD2_scaffold_2	3746526	3748576	+	2051	4456
random4888	HD2_scaffold_11	63733	67946	+	4214	12299
random4889	HD2_scaffold_6	1783919	1789675	+	5757	13913
random4890	HD2_scaffold_2	16183223	16186716	+	3494	9156
random4891	HD2_scaffold_2	1137865	1155756	+	17892	33031
random4892	HD2_scaffold_3	12854101	12868871	+	14771	33333
random4893	HD2_scaffold_6	2479684	2483802	+	4119	7956
random4894	HD2_scaffold_5	491387	495388	+	4002	9705
random4895	HD2_scaffold_1	24768568	24772638	+	4071	4947
random4896	HD2_scaffold_10	6804224	6817936	+	13713	32274
random4897	HD2_scaffold_1	25521941	25526443	+	4503	9940
random4898	HD2_scaffold_7	1647861	1655926	+	8066	17181
random4899	HD2_scaffold_9	306955	320891	+	13937	31739
random4900	HD2_scaffold_9	6176719	6187179	+	10461	25527
random4901	HD2_scaffold_2	16887083	16888619	+	1537	4131
random4902	HD2_scaffold_7	6713215	6720078	+	6864	16626
random4903	HD2_scaffold_1	23385767	23393122	+	7356	19294
random4904	HD2_scaffold_64	33702	44027	+	10326	36364
random4905	HD2_scaffold_3	20365948	20373677	+	7730	18359
random4906	HD2_scaffold_2	7522510	7528428	+	5919	15027
random4907	HD2_scaffold_2	361845	366540	+	4696	9306
random4908	HD2_scaffold_6	11241862	11245983	+	4122	10292
random4909	HD2_scaffold_12	2485843	2489204	+	3362	10203
random4910	HD2_scaffold_3	5522565	5527021	+	4457	11367
random4911	HD2_scaffold_6	5294014	5298187	+	4174	10506
random4912	HD2_scaffold_4	2120339	2126845	+	6507	15989
random4913	HD2_scaffold_2	815206	824395	+	9190	18508
random4914	HD2_scaffold_10	4241983	4249686	+	7704	17746
random4915	HD2_scaffold_1	10683785	10689686	+	5902	14785
random4916	HD2_scaffold_8	10570418	10574773	+	4356	10291
random4917	HD2_scaffold_9	9464442	9469138	+	4697	10438
random4918	HD2_scaffold_6	12851324	12855158	+	3835	9645
random4919	HD2_scaffold_7	2881557	2886543	+	4987	12429
random4920	HD2_scaffold_1	25768006	25773201	+	5196	12848
random4921	HD2_scaffold_3	684652	692567	+	7916	18217
random4922	HD2_scaffold_1	5502766	5505922	+	3157	7756
random4923	HD2_scaffold_4	14450873	14455240	+	4368	10291
random4924	HD2_scaffold_2	5311040	5316388	+	5349	12890
random4925	HD2_scaffold_2	11447713	11457726	+	10014	24967
random4926	HD2_scaffold_8	39782	43489	+	3708	285896
random4927	HD2_scaffold_310	7470	12083	+	4614	5643
random4928	HD2_scaffold_4	12153308	12157017	+	3710	9192
random4929	HD2_scaffold_12	6594856	6599873	+	5018	12188
random4930	HD2_scaffold_1	12001681	12005344	+	3664	5481
random4931	HD2_scaffold_9	2711577	2715314	+	3738	9758
random4932	HD2_scaffold_8	11171188	11176974	+	5787	13152
random4933	HD2_scaffold_224	5807	11071	+	5265	22269
random4934	HD2_scaffold_4	3123947	3128055	+	4109	9971
random4935	HD2_scaffold_1	22895625	22899783	+	4159	17109
random4936	HD2_scaffold_7	1014088	1018265	+	4178	11081
random4937	HD2_scaffold_8	595745	598753	+	3009	7720
random4938	HD2_scaffold_2	11290003	11294833	+	4831	12059
random4939	HD2_scaffold_1	7868936	7873099	+	4164	9781
random4940	HD2_scaffold_2	22043300	22052972	+	9673	24248
random4941	HD2_scaffold_9	8914711	8919150	+	4440	11183
random4942	HD2_scaffold_6	4252464	4260416	+	7953	18852
random4943	HD2_scaffold_4	3251730	3253780	+	2051	5945
random4944	HD2_scaffold_4	15158003	15162216	+	4214	8684
random4945	HD2_scaffold_1	27676950	27682706	+	5757	14564
random4946	HD2_scaffold_2	7680145	7683638	+	3494	8566
random4947	HD2_scaffold_9	6047684	6065575	+	17892	42765
random4948	HD2_scaffold_7	8608040	8622810	+	14771	35539
random4949	HD2_scaffold_4	11218078	11222196	+	4119	10060
random4950	HD2_scaffold_3	15593903	15597904	+	4002	10522
random4951	HD2_scaffold_2	2252488	2256558	+	4071	9650
random4952	HD2_scaffold_6	2837219	2850931	+	13713	43494
random4953	HD2_scaffold_2	8008087	8012589	+	4503	10755
random4954	HD2_scaffold_12	2601393	2609458	+	8066	18761
random4955	HD2_scaffold_5	9802426	9816362	+	13937	35255
random4956	HD2_scaffold_8	384583	395043	+	10461	26035
random4957	HD2_scaffold_9	4021194	4022730	+	1537	4057
random4958	HD2_scaffold_2	18950894	18957757	+	6864	17411
random4959	HD2_scaffold_2	111373	118728	+	7356	17778
random4960	HD2_scaffold_5	14989924	15000249	+	10326	24423
random4961	HD2_scaffold_10	1072391	1080120	+	7730	18240
random4962	HD2_scaffold_6	6853929	6859847	+	5919	14195
random4963	HD2_scaffold_3	20198142	20202837	+	4696	9129
random4964	HD2_scaffold_3	791423	795544	+	4122	8914
random4965	HD2_scaffold_2	4562291	4565652	+	3362	10442
random4966	HD2_scaffold_6	11633049	11637505	+	4457	10532
random4967	HD2_scaffold_4	11606335	11610508	+	4174	10714
random4968	HD2_scaffold_3	17194090	17200596	+	6507	15746
random4969	HD2_scaffold_6	8883920	8893109	+	9190	22093
random4970	HD2_scaffold_11	6665143	6672846	+	7704	20055
random4971	HD2_scaffold_12	1931261	1937162	+	5902	13080
random4972	HD2_scaffold_6	516634	520989	+	4356	8090
random4973	HD2_scaffold_79	14951	19647	+	4697	24453
random4974	HD2_scaffold_8	5889832	5893666	+	3835	9683
random4975	HD2_scaffold_2	18907586	18912572	+	4987	12056
random4976	HD2_scaffold_62	32613	37808	+	5196	29273
random4977	HD2_scaffold_8	11497615	11505530	+	7916	18257
random4978	HD2_scaffold_10	6969465	6972621	+	3157	8140
random4979	HD2_scaffold_12	4478436	4482803	+	4368	8825
random4980	HD2_scaffold_2	14169546	14174894	+	5349	12430
random4981	HD2_scaffold_2	14315909	14325922	+	10014	24582
random4982	HD2_scaffold_6	6825917	6829624	+	3708	8893
random4983	HD2_scaffold_2	8498765	8503378	+	4614	10405
random4984	HD2_scaffold_9	1352025	1355734	+	3710	9539
random4985	HD2_scaffold_5	12164572	12169589	+	5018	12858
random4986	HD2_scaffold_1	15957872	15961535	+	3664	9233
random4987	HD2_scaffold_2	17423959	17427696	+	3738	9700
random4988	HD2_scaffold_4	11138376	11144162	+	5787	16000
random4989	HD2_scaffold_8	294059	299323	+	5265	12281
random4990	HD2_scaffold_72	37055	41163	+	4109	103620
random4991	HD2_scaffold_2	21803795	21807953	+	4159	9641
random4992	HD2_scaffold_10	2399642	2403819	+	4178	9809
random4993	HD2_scaffold_5	868687	871695	+	3009	7417
random4994	HD2_scaffold_457	1155	5985	+	4831	1718
random4995	HD2_scaffold_12	4809679	4813842	+	4164	8100
random4996	HD2_scaffold_1	2949919	2959591	+	9673	28757
random4997	HD2_scaffold_6	3938181	3942620	+	4440	10650
random4998	HD2_scaffold_5	3484853	3492805	+	7953	19594
random4999	HD2_scaffold_8	6710039	6712089	+	2051	5033
random5000	HD2_scaffold_136	58	4271	+	4214	13830
random5001	HD2_scaffold_3	17511280	17517036	+	5757	16410
random5002	HD2_scaffold_81	4273	7766	+	3494	4605
random5003	HD2_scaffold_9	2126830	2144721	+	17892	42923
random5004	HD2_scaffold_2	15823099	15837869	+	14771	33909
random5005	HD2_scaffold_6	12936883	12941001	+	4119	10013
random5006	HD2_scaffold_8	4449684	4453685	+	4002	9495
random5007	HD2_scaffold_4	10778166	10782236	+	4071	9740
random5008	HD2_scaffold_3	20105290	20119002	+	13713	28161
random5009	HD2_scaffold_2	22547616	22552118	+	4503	11902
random5010	HD2_scaffold_2	15681757	15689822	+	8066	19603
random5011	HD2_scaffold_7	10275855	10289791	+	13937	34420
random5012	HD2_scaffold_6	10378230	10388690	+	10461	24861
random5013	HD2_scaffold_39	4866	6402	+	1537	14737
random5014	HD2_scaffold_3	19992635	19999498	+	6864	13686
random5015	HD2_scaffold_10	3482868	3490223	+	7356	17146
random5016	HD2_scaffold_12	4259630	4269955	+	10326	23581
random5017	HD2_scaffold_2	8689789	8697518	+	7730	19126
random5018	HD2_scaffold_1	2534973	2540891	+	5919	14570
random5019	HD2_scaffold_3	20186341	20191036	+	4696	12307
random5020	HD2_scaffold_1	7846609	7850730	+	4122	9884
random5021	HD2_scaffold_5	3758220	3761581	+	3362	8689
random5022	HD2_scaffold_7	14406126	14410582	+	4457	10595
random5023	HD2_scaffold_7	2285045	2289218	+	4174	8309
random5024	HD2_scaffold_6	6039578	6046084	+	6507	15350
random5025	HD2_scaffold_2	2828963	2838152	+	9190	20762
random5026	HD2_scaffold_7	1437559	1445262	+	7704	17383
random5027	HD2_scaffold_6	429914	435815	+	5902	13350
random5028	HD2_scaffold_11	389803	394158	+	4356	10517
random5029	HD2_scaffold_1	4299739	4304435	+	4697	10870
random5030	HD2_scaffold_5	4458166	4462000	+	3835	9526
random5031	HD2_scaffold_2	22047622	22052608	+	4987	13356
random5032	HD2_scaffold_4	14723126	14728321	+	5196	10859
random5033	HD2_scaffold_6	4201232	4209147	+	7916	19612
random5034	HD2_scaffold_2	16507897	16511053	+	3157	8430
random5035	HD2_scaffold_5	6423101	6427468	+	4368	10718
random5036	HD2_scaffold_10	9795647	9800995	+	5349	12670
random5037	HD2_scaffold_9	3987252	3997265	+	10014	22444
random5038	HD2_scaffold_1	10958378	10962085	+	3708	9421
random5039	HD2_scaffold_3	1903451	1908064	+	4614	11414
random5040	HD2_scaffold_5	8153768	8157477	+	3710	9860
random5041	HD2_scaffold_4	5981231	5986248	+	5018	12855
random5042	HD2_scaffold_2	13845037	13848700	+	3664	9414
random5043	HD2_scaffold_1	22526865	22530602	+	3738	9805
random5044	HD2_scaffold_5	1920436	1926222	+	5787	14193
random5045	HD2_scaffold_4	12391269	12396533	+	5265	12818
random5046	HD2_scaffold_5	14614301	14618409	+	4109	7716
random5047	HD2_scaffold_5	11824082	11828240	+	4159	10765
random5048	HD2_scaffold_379	387	4564	+	4178	20847
random5049	HD2_scaffold_7	10414102	10417110	+	3009	7811
random5050	HD2_scaffold_3	632101	636931	+	4831	12209
random5051	HD2_scaffold_1	17454862	17459025	+	4164	10686
random5052	HD2_scaffold_1	8074045	8083717	+	9673	23330
random5053	HD2_scaffold_1	3165239	3169678	+	4440	11887
random5054	HD2_scaffold_1	25193668	25201620	+	7953	17278
random5055	HD2_scaffold_10	7552140	7554190	+	2051	5500
random5056	HD2_scaffold_8	1484557	1488770	+	4214	10775
random5057	HD2_scaffold_1	25757849	25763605	+	5757	14540
random5058	HD2_scaffold_2	6988526	6992019	+	3494	8353
random5059	HD2_scaffold_3	1728017	1745908	+	17892	42010
random5060	HD2_scaffold_10	4965852	4980622	+	14771	41627
random5061	HD2_scaffold_4	140872	144990	+	4119	9568
random5062	HD2_scaffold_2	21351402	21355403	+	4002	8302
random5063	HD2_scaffold_4	9282400	9286470	+	4071	9872
random5064	HD2_scaffold_10	5415602	5429314	+	13713	32324
random5065	HD2_scaffold_7	4289325	4293827	+	4503	10188
random5066	HD2_scaffold_9	1643072	1651137	+	8066	20736
random5067	HD2_scaffold_9	8366852	8380788	+	13937	32146
random5068	HD2_scaffold_6	9399791	9410251	+	10461	25350
random5069	HD2_scaffold_3	8664331	8665867	+	1537	3963
random5070	HD2_scaffold_1	14368334	14375197	+	6864	17001
random5071	HD2_scaffold_1	638151	645506	+	7356	14612
random5072	HD2_scaffold_118	9034	19359	+	10326	25189
random5073	HD2_scaffold_1	25925986	25933715	+	7730	15405
random5074	HD2_scaffold_1	19107961	19113879	+	5919	14082
random5075	HD2_scaffold_10	1534923	1539618	+	4696	11407
random5076	HD2_scaffold_4	5395494	5399615	+	4122	10439
random5077	HD2_scaffold_211	9445	12806	+	3362	16450
random5078	HD2_scaffold_9	4976079	4980535	+	4457	11562
random5079	HD2_scaffold_6	3668026	3672199	+	4174	10478
random5080	HD2_scaffold_3	13631980	13638486	+	6507	15581
random5081	HD2_scaffold_4	15185092	15194281	+	9190	18944
random5082	HD2_scaffold_2	10389610	10397313	+	7704	18493
random5083	HD2_scaffold_11	5066443	5072344	+	5902	13843
random5084	HD2_scaffold_10	8039057	8043412	+	4356	10687
random5085	HD2_scaffold_2	6964042	6968738	+	4697	10768
random5086	HD2_scaffold_4	5093541	5097375	+	3835	8946
random5087	HD2_scaffold_7	13728854	13733840	+	4987	13281
random5088	HD2_scaffold_10	5746505	5751700	+	5196	12945
random5089	HD2_scaffold_1	25066188	25074103	+	7916	14306
random5090	HD2_scaffold_4	14000107	14003263	+	3157	7906
random5091	HD2_scaffold_8	3236494	3240861	+	4368	11149
random5092	HD2_scaffold_1	1695469	1700817	+	5349	9215
random5093	HD2_scaffold_4	11211757	11221770	+	10014	23258
random5094	HD2_scaffold_41	34853	38560	+	3708	9490
random5095	HD2_scaffold_1	14490587	14495200	+	4614	11555
random5096	HD2_scaffold_7	14254071	14257780	+	3710	9040
random5097	HD2_scaffold_3	943791	948808	+	5018	12166
random5098	HD2_scaffold_7	5790727	5794390	+	3664	8186
random5099	HD2_scaffold_8	9736090	9739827	+	3738	9008
random5100	HD2_scaffold_7	12554315	12560101	+	5787	14176
random5101	HD2_scaffold_7	6597126	6602390	+	5265	12386
random5102	HD2_scaffold_3	3495323	3499431	+	4109	10384
random5103	HD2_scaffold_7	13089763	13093921	+	4159	9926
random5104	HD2_scaffold_10	5916327	5920504	+	4178	9758
random5105	HD2_scaffold_12	177067	180075	+	3009	7639
random5106	HD2_scaffold_162	3758	8588	+	4831	4378
random5107	HD2_scaffold_4	12784589	12788752	+	4164	10460
random5108	HD2_scaffold_5	8210193	8219865	+	9673	23697
random5109	HD2_scaffold_1	4418358	4422797	+	4440	11381
random5110	HD2_scaffold_3	519092	527044	+	7953	18544
random5111	HD2_scaffold_1	19977323	19979373	+	2051	5754
random5112	HD2_scaffold_1	7928168	7932381	+	4214	9683
random5113	HD2_scaffold_5	15217258	15223014	+	5757	9043
random5114	HD2_scaffold_89	3592	7085	+	3494	8615
random5115	HD2_scaffold_10	3126497	3144388	+	17892	44074
random5116	HD2_scaffold_3	1930323	1945093	+	14771	34733
random5117	HD2_scaffold_9	382180	386298	+	4119	10422
random5118	HD2_scaffold_7	11864324	11868325	+	4002	10297
random5119	HD2_scaffold_4	7327649	7331719	+	4071	10010
random5120	HD2_scaffold_10	6405654	6419366	+	13713	31345
random5121	HD2_scaffold_6	3623941	3628443	+	4503	12117
random5122	HD2_scaffold_2	7459124	7467189	+	8066	19749
random5123	HD2_scaffold_7	5299072	5313008	+	13937	31543
random5124	HD2_scaffold_1	15698356	15708816	+	10461	25108
random5125	HD2_scaffold_1	10102017	10103553	+	1537	4394
random5126	HD2_scaffold_6	10496659	10503522	+	6864	15406
random5127	HD2_scaffold_5	13192159	13199514	+	7356	17357
random5128	HD2_scaffold_4	11532656	11542981	+	10326	24883
random5129	HD2_scaffold_10	5627754	5635483	+	7730	18714
random5130	HD2_scaffold_4	4200143	4206061	+	5919	15131
random5131	HD2_scaffold_6	14528464	14533159	+	4696	10097
