# Program:featureCounts v2.0.1; Command:"featureCounts" "../U16_4.bam" "-a" "Hd2_EVErep.randoms.gff" "-o" "U16_4.Hd2_EVErep.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../U16_4.bam
random5110	HD2_scaffold_3	519092	527044	+	7953	1595
random5111	HD2_scaffold_1	19977323	19979373	+	2051	517
random5112	HD2_scaffold_1	7928168	7932381	+	4214	857
random5113	HD2_scaffold_5	15217258	15223014	+	5757	774
random5114	HD2_scaffold_89	3592	7085	+	3494	833
random5115	HD2_scaffold_10	3126497	3144388	+	17892	3853
random5116	HD2_scaffold_3	1930323	1945093	+	14771	3102
random5117	HD2_scaffold_9	382180	386298	+	4119	907
random5118	HD2_scaffold_7	11864324	11868325	+	4002	912
random5119	HD2_scaffold_4	7327649	7331719	+	4071	807
random5120	HD2_scaffold_10	6405654	6419366	+	13713	2986
random5121	HD2_scaffold_6	3623941	3628443	+	4503	972
random5122	HD2_scaffold_2	7459124	7467189	+	8066	1719
random5123	HD2_scaffold_7	5299072	5313008	+	13937	2701
random5124	HD2_scaffold_1	15698356	15708816	+	10461	2043
random5125	HD2_scaffold_1	10102017	10103553	+	1537	444
random5126	HD2_scaffold_6	10496659	10503522	+	6864	1274
random5127	HD2_scaffold_5	13192159	13199514	+	7356	1242
random5128	HD2_scaffold_4	11532656	11542981	+	10326	2060
random5129	HD2_scaffold_10	5627754	5635483	+	7730	1651
random5130	HD2_scaffold_4	4200143	4206061	+	5919	1301
random5131	HD2_scaffold_6	14528464	14533159	+	4696	910
random5132	HD2_scaffold_3	19633790	19637911	+	4122	638
random5133	HD2_scaffold_8	11483625	11486986	+	3362	693
random5134	HD2_scaffold_8	8429534	8433990	+	4457	719
random5135	HD2_scaffold_5	1388827	1393000	+	4174	964
random5136	HD2_scaffold_12	4844387	4850893	+	6507	1363
random5137	HD2_scaffold_245	5660	14849	+	9190	1234
random5138	HD2_scaffold_1	17438620	17446323	+	7704	1520
random5139	HD2_scaffold_3	7849925	7855826	+	5902	1336
random5140	HD2_scaffold_4	2533782	2538137	+	4356	865
random5141	HD2_scaffold_12	3407676	3412372	+	4697	889
random5142	HD2_scaffold_3	20023824	20027658	+	3835	586
random5143	HD2_scaffold_11	1918769	1923755	+	4987	1068
random5144	HD2_scaffold_5	12111432	12116627	+	5196	1150
random5145	HD2_scaffold_1	5589372	5597287	+	7916	1554
random5146	HD2_scaffold_5	10393991	10397147	+	3157	653
random5147	HD2_scaffold_5	10032996	10037363	+	4368	804
random5148	HD2_scaffold_2	21999254	22004602	+	5349	1144
random5149	HD2_scaffold_5	12158561	12168574	+	10014	2033
random5150	HD2_scaffold_8	11742188	11745895	+	3708	767
random5151	HD2_scaffold_7	2691858	2696471	+	4614	949
random5152	HD2_scaffold_9	4645853	4649562	+	3710	839
random5153	HD2_scaffold_8	8492507	8497524	+	5018	1062
random5154	HD2_scaffold_4	12463700	12467363	+	3664	915
random5155	HD2_scaffold_9	1319164	1322901	+	3738	825
random5156	HD2_scaffold_6	14056439	14062225	+	5787	1217
random5157	HD2_scaffold_12	1359511	1364775	+	5265	872
random5158	HD2_scaffold_2	7823139	7827247	+	4109	786
random5159	HD2_scaffold_7	3870720	3874878	+	4159	925
random5160	HD2_scaffold_1	15052839	15057016	+	4178	789
random5161	HD2_scaffold_1	14545436	14548444	+	3009	551
random5162	HD2_scaffold_10	2600187	2605017	+	4831	1161
random5163	HD2_scaffold_4	1050930	1055093	+	4164	757
random5164	HD2_scaffold_5	3890620	3900292	+	9673	1850
random5165	HD2_scaffold_1	11270215	11274654	+	4440	875
random5166	HD2_scaffold_8	9786687	9794639	+	7953	1561
random5167	HD2_scaffold_9	8684429	8686479	+	2051	401
random5168	HD2_scaffold_2	8238573	8242786	+	4214	809
random5169	HD2_scaffold_6	4572699	4578455	+	5757	1092
random5170	HD2_scaffold_2	2309515	2313008	+	3494	732
random5171	HD2_scaffold_5	7021518	7039409	+	17892	3667
random5172	HD2_scaffold_10	10361696	10376466	+	14771	2871
random5173	HD2_scaffold_2	15205177	15209295	+	4119	803
random5174	HD2_scaffold_10	5016997	5020998	+	4002	841
random5175	HD2_scaffold_9	3575299	3579369	+	4071	764
random5176	HD2_scaffold_5	9224252	9237964	+	13713	2758
random5177	HD2_scaffold_85	29303	33805	+	4503	1219
random5178	HD2_scaffold_10	6143140	6151205	+	8066	1619
random5179	HD2_scaffold_5	6096746	6110682	+	13937	2801
random5180	HD2_scaffold_1	20943535	20953995	+	10461	2216
random5181	HD2_scaffold_5	778387	779923	+	1537	371
random5182	HD2_scaffold_3	17993987	18000850	+	6864	1301
random5183	HD2_scaffold_11	6956859	6964214	+	7356	1339
random5184	HD2_scaffold_2	12753840	12764165	+	10326	2160
random5185	HD2_scaffold_7	4170788	4178517	+	7730	1535
random5186	HD2_scaffold_8	4180490	4186408	+	5919	1289
random5187	HD2_scaffold_11	1376338	1381033	+	4696	945
random5188	HD2_scaffold_2	1894704	1898825	+	4122	625
random5189	HD2_scaffold_2	22351506	22354867	+	3362	664
random5190	HD2_scaffold_9	8128901	8133357	+	4457	999
random5191	HD2_scaffold_1	23226332	23230505	+	4174	755
random5192	HD2_scaffold_3	1165801	1172307	+	6507	1285
random5193	HD2_scaffold_3	8418832	8428021	+	9190	2042
random5194	HD2_scaffold_7	7274207	7281910	+	7704	1577
random5195	HD2_scaffold_10	1270550	1276451	+	5902	795
random5196	HD2_scaffold_10	3663409	3667764	+	4356	920
random5197	HD2_scaffold_2	1214187	1218883	+	4697	775
random5198	HD2_scaffold_10	1641665	1645499	+	3835	802
random5199	HD2_scaffold_3	9760983	9765969	+	4987	1188
random5200	HD2_scaffold_2	5268253	5273448	+	5196	1172
random5201	HD2_scaffold_4	15830559	15838474	+	7916	1802
random5202	HD2_scaffold_8	7326834	7329990	+	3157	609
random5203	HD2_scaffold_7	4874770	4879137	+	4368	854
random5204	HD2_scaffold_4	5312068	5317416	+	5349	1272
random5205	HD2_scaffold_6	1250493	1260506	+	10014	1578
random5206	HD2_scaffold_7	11663643	11667350	+	3708	847
random5207	HD2_scaffold_7	12274970	12279583	+	4614	970
random5208	HD2_scaffold_4	9815864	9819573	+	3710	667
random5209	HD2_scaffold_7	11483488	11488505	+	5018	1105
random5210	HD2_scaffold_3	11675646	11679309	+	3664	767
random5211	HD2_scaffold_6	10728349	10732086	+	3738	777
random5212	HD2_scaffold_11	2489693	2495479	+	5787	1096
random5213	HD2_scaffold_3	13151484	13156748	+	5265	1177
random5214	HD2_scaffold_7	533225	537333	+	4109	625
random5215	HD2_scaffold_5	9424047	9428205	+	4159	911
random5216	HD2_scaffold_4	2067131	2071308	+	4178	1019
random5217	HD2_scaffold_3	18947387	18950395	+	3009	528
random5218	HD2_scaffold_10	9190144	9194974	+	4831	962
random5219	HD2_scaffold_6	356691	360854	+	4164	942
random5220	HD2_scaffold_8	5377504	5387176	+	9673	2090
random5221	HD2_scaffold_2	22299616	22304055	+	4440	937
random5222	HD2_scaffold_10	11726033	11733985	+	7953	1436
random5223	HD2_scaffold_6	2428715	2430765	+	2051	320
random5224	HD2_scaffold_1	14101378	14105591	+	4214	885
random5225	HD2_scaffold_7	3269145	3274901	+	5757	1317
random5226	HD2_scaffold_3	19848541	19852034	+	3494	508
random5227	HD2_scaffold_10	11456432	11474323	+	17892	2792
random5228	HD2_scaffold_5	2734044	2748814	+	14771	2909
random5229	HD2_scaffold_2	17402851	17406969	+	4119	858
random5230	HD2_scaffold_1	11727106	11731107	+	4002	689
random5231	HD2_scaffold_4	1195243	1199313	+	4071	806
random5232	HD2_scaffold_4	12086388	12100100	+	13713	2759
random5233	HD2_scaffold_11	4289068	4293570	+	4503	673
random5234	HD2_scaffold_10	6799064	6807129	+	8066	1707
random5235	HD2_scaffold_4	4917758	4931694	+	13937	3147
random5236	HD2_scaffold_7	13457623	13468083	+	10461	2060
random5237	HD2_scaffold_7	2309458	2310994	+	1537	316
random5238	HD2_scaffold_2	20581790	20588653	+	6864	1564
random5239	HD2_scaffold_11	3889674	3897029	+	7356	1512
random5240	HD2_scaffold_2	7138148	7148473	+	10326	2248
random5241	HD2_scaffold_10	2439147	2446876	+	7730	1569
random5242	HD2_scaffold_1	21124279	21130197	+	5919	1302
random5243	HD2_scaffold_2	1021199	1025894	+	4696	618
random5244	HD2_scaffold_12	6206094	6210215	+	4122	902
random5245	HD2_scaffold_1	18615151	18618512	+	3362	692
random5246	HD2_scaffold_7	11778336	11782792	+	4457	869
random5247	HD2_scaffold_3	18825373	18829546	+	4174	782
random5248	HD2_scaffold_3	17824301	17830807	+	6507	1259
random5249	HD2_scaffold_7	9445182	9454371	+	9190	1870
random5250	HD2_scaffold_9	10648025	10655728	+	7704	1153
random5251	HD2_scaffold_10	11534669	11540570	+	5902	569
random5252	HD2_scaffold_3	7715211	7719566	+	4356	1018
random5253	HD2_scaffold_1	3694400	3699096	+	4697	966
random5254	HD2_scaffold_5	7465404	7469238	+	3835	918
random5255	HD2_scaffold_10	8379083	8384069	+	4987	1057
random5256	HD2_scaffold_8	8514669	8519864	+	5196	984
random5257	HD2_scaffold_7	10647161	10655076	+	7916	1637
random5258	HD2_scaffold_7	5530037	5533193	+	3157	711
random5259	HD2_scaffold_4	6520232	6524599	+	4368	908
random5260	HD2_scaffold_1	3358087	3363435	+	5349	997
random5261	HD2_scaffold_4	10434976	10444989	+	10014	2163
random5262	HD2_scaffold_3	12134472	12138179	+	3708	786
random5263	HD2_scaffold_9	6073738	6078351	+	4614	938
random5264	HD2_scaffold_4	6130671	6134380	+	3710	760
random5265	HD2_scaffold_1	4216559	4221576	+	5018	1096
random5266	HD2_scaffold_3	18482960	18486623	+	3664	660
random5267	HD2_scaffold_1	13981295	13985032	+	3738	844
random5268	HD2_scaffold_9	6061098	6066884	+	5787	1235
random5269	HD2_scaffold_9	1281499	1286763	+	5265	1126
random5270	HD2_scaffold_1	19083106	19087214	+	4109	685
random5271	HD2_scaffold_1	17058334	17062492	+	4159	889
random5272	HD2_scaffold_9	155163	159340	+	4178	736
random5273	HD2_scaffold_4	2727737	2730745	+	3009	712
random5274	HD2_scaffold_5	10948765	10953595	+	4831	984
random5275	HD2_scaffold_2	12436203	12440366	+	4164	912
random5276	HD2_scaffold_11	2782278	2791950	+	9673	1898
random5277	HD2_scaffold_8	5810881	5815320	+	4440	922
random5278	HD2_scaffold_4	4412545	4420497	+	7953	1685
random5279	HD2_scaffold_8	7562427	7564477	+	2051	316
random5280	HD2_scaffold_8	4706575	4710788	+	4214	947
random5281	HD2_scaffold_12	3348656	3354412	+	5757	651
random5282	HD2_scaffold_2	13904887	13908380	+	3494	827
random5283	HD2_scaffold_11	6405371	6423262	+	17892	3485
random5284	HD2_scaffold_1	15414017	15428787	+	14771	2523
random5285	HD2_scaffold_5	10526643	10530761	+	4119	879
random5286	HD2_scaffold_4	15027734	15031735	+	4002	479
random5287	HD2_scaffold_419	4461	8531	+	4071	2446
random5288	HD2_scaffold_1	2520480	2534192	+	13713	3043
random5289	HD2_scaffold_9	885001	889503	+	4503	902
random5290	HD2_scaffold_9	3120848	3128913	+	8066	1708
random5291	HD2_scaffold_6	9628861	9642797	+	13937	3196
random5292	HD2_scaffold_10	9165387	9175847	+	10461	2035
random5293	HD2_scaffold_3	19575899	19577435	+	1537	237
random5294	HD2_scaffold_4	168864	175727	+	6864	1431
random5295	HD2_scaffold_7	9420924	9428279	+	7356	1389
random5296	HD2_scaffold_6	746721	757046	+	10326	1744
random5297	HD2_scaffold_2	18797474	18805203	+	7730	1549
random5298	HD2_scaffold_3	17392433	17398351	+	5919	1276
random5299	HD2_scaffold_2	8963453	8968148	+	4696	1059
random5300	HD2_scaffold_2	17237444	17241565	+	4122	847
random5301	HD2_scaffold_2	19261416	19264777	+	3362	786
random5302	HD2_scaffold_7	8452127	8456583	+	4457	976
random5303	HD2_scaffold_8	4801092	4805265	+	4174	885
random5304	HD2_scaffold_5	5485944	5492450	+	6507	1371
random5305	HD2_scaffold_4	12367913	12377102	+	9190	1851
random5306	HD2_scaffold_2	8428000	8435703	+	7704	1432
random5307	HD2_scaffold_1	11287759	11293660	+	5902	1320
random5308	HD2_scaffold_9	7643928	7648283	+	4356	899
random5309	HD2_scaffold_2	2099800	2104496	+	4697	443
random5310	HD2_scaffold_11	219786	223620	+	3835	756
random5311	HD2_scaffold_1	4216012	4220998	+	4987	1047
random5312	HD2_scaffold_8	4933337	4938532	+	5196	1032
random5313	HD2_scaffold_10	9825186	9833101	+	7916	1564
random5314	HD2_scaffold_7	8783261	8786417	+	3157	664
random5315	HD2_scaffold_12	4203370	4207737	+	4368	974
random5316	HD2_scaffold_142	16451	21799	+	5349	9428
random5317	HD2_scaffold_5	1773842	1783855	+	10014	2162
random5318	HD2_scaffold_2	8966773	8970480	+	3708	827
random5319	HD2_scaffold_12	4198053	4202666	+	4614	913
random5320	HD2_scaffold_4	1934381	1938090	+	3710	786
random5321	HD2_scaffold_4	11653112	11658129	+	5018	1023
random5322	HD2_scaffold_3	14438608	14442271	+	3664	731
random5323	HD2_scaffold_3	5371226	5374963	+	3738	736
random5324	HD2_scaffold_2	4303386	4309172	+	5787	945
random5325	HD2_scaffold_2	8523456	8528720	+	5265	1046
random5326	HD2_scaffold_1	27320076	27324184	+	4109	922
random5327	HD2_scaffold_2	21065799	21069957	+	4159	843
random5328	HD2_scaffold_7	6533623	6537800	+	4178	874
random5329	HD2_scaffold_7	3268301	3271309	+	3009	727
random5330	HD2_scaffold_2	22583580	22588410	+	4831	1001
random5331	HD2_scaffold_3	2660879	2665042	+	4164	943
random5332	HD2_scaffold_7	5620334	5630006	+	9673	1736
random5333	HD2_scaffold_12	2785653	2790092	+	4440	952
random5334	HD2_scaffold_8	3123651	3131603	+	7953	1722
random5335	HD2_scaffold_8	8418078	8420128	+	2051	361
random5336	HD2_scaffold_2	2277812	2282025	+	4214	805
random5337	HD2_scaffold_5	3607174	3612930	+	5757	1186
random5338	HD2_scaffold_2	7079833	7083326	+	3494	834
random5339	HD2_scaffold_10	10681577	10699468	+	17892	3492
random5340	HD2_scaffold_2	21323985	21338755	+	14771	2855
random5341	HD2_scaffold_9	6701214	6705332	+	4119	833
random5342	HD2_scaffold_10	5651260	5655261	+	4002	704
random5343	HD2_scaffold_1	4462105	4466175	+	4071	822
random5344	HD2_scaffold_2	22124103	22137815	+	13713	2668
random5345	HD2_scaffold_8	1717458	1721960	+	4503	1045
random5346	HD2_scaffold_6	9295372	9303437	+	8066	1741
random5347	HD2_scaffold_2	11127554	11141490	+	13937	3158
random5348	HD2_scaffold_3	8865898	8876358	+	10461	2117
random5349	HD2_scaffold_9	9751822	9753358	+	1537	328
random5350	HD2_scaffold_7	13241363	13248226	+	6864	1390
random5351	HD2_scaffold_1	28789563	28796918	+	7356	1411
random5352	HD2_scaffold_8	11931680	11942005	+	10326	2292
random5353	HD2_scaffold_1	23306912	23314641	+	7730	1527
random5354	HD2_scaffold_2	5415479	5421397	+	5919	1314
random5355	HD2_scaffold_11	2599784	2604479	+	4696	910
random5356	HD2_scaffold_6	37142	41263	+	4122	954
random5357	HD2_scaffold_10	8666290	8669651	+	3362	686
random5358	HD2_scaffold_3	9464606	9469062	+	4457	912
random5359	HD2_scaffold_2	12739728	12743901	+	4174	836
random5360	HD2_scaffold_42	25411	31917	+	6507	704
random5361	HD2_scaffold_10	2535385	2544574	+	9190	1630
random5362	HD2_scaffold_3	18772312	18780015	+	7704	1459
random5363	HD2_scaffold_5	11572858	11578759	+	5902	1251
random5364	HD2_scaffold_7	3317632	3321987	+	4356	892
random5365	HD2_scaffold_2	4079715	4084411	+	4697	839
random5366	HD2_scaffold_5	10054203	10058037	+	3835	746
random5367	HD2_scaffold_9	3149252	3154238	+	4987	948
random5368	HD2_scaffold_10	4833836	4839031	+	5196	1181
random5369	HD2_scaffold_1	26737083	26744998	+	7916	1630
random5370	HD2_scaffold_3	17322220	17325376	+	3157	651
random5371	HD2_scaffold_2	22072540	22076907	+	4368	941
random5372	HD2_scaffold_8	9603625	9608973	+	5349	947
random5373	HD2_scaffold_2	3971056	3981069	+	10014	1805
random5374	HD2_scaffold_1	24673167	24676874	+	3708	816
random5375	HD2_scaffold_3	8888099	8892712	+	4614	965
random5376	HD2_scaffold_12	1814832	1818541	+	3710	687
random5377	HD2_scaffold_6	5147280	5152297	+	5018	1019
random5378	HD2_scaffold_3	10486734	10490397	+	3664	657
random5379	HD2_scaffold_1	24272919	24276656	+	3738	827
random5380	HD2_scaffold_10	6915677	6921463	+	5787	1060
random5381	HD2_scaffold_2	17989369	17994633	+	5265	1163
random5382	HD2_scaffold_6	11091039	11095147	+	4109	855
random5383	HD2_scaffold_2	9433907	9438065	+	4159	788
random5384	HD2_scaffold_10	1814437	1818614	+	4178	734
random5385	HD2_scaffold_114	16708	19716	+	3009	371
random5386	HD2_scaffold_2	10585088	10589918	+	4831	895
random5387	HD2_scaffold_23	61140	65303	+	4164	409
random5388	HD2_scaffold_5	2460936	2470608	+	9673	2162
random5389	HD2_scaffold_10	5053646	5058085	+	4440	1044
random5390	HD2_scaffold_11	2861938	2869890	+	7953	1622
random5391	HD2_scaffold_2	11644428	11646478	+	2051	487
random5392	HD2_scaffold_1	13308014	13312227	+	4214	827
random5393	HD2_scaffold_4	15222409	15228165	+	5757	1185
random5394	HD2_scaffold_1	5336494	5339987	+	3494	765
random5395	HD2_scaffold_10	1523793	1541684	+	17892	3097
random5396	HD2_scaffold_4	1670329	1685099	+	14771	2896
random5397	HD2_scaffold_10	7987446	7991564	+	4119	871
random5398	HD2_scaffold_12	1845010	1849011	+	4002	657
random5399	HD2_scaffold_4	3472274	3476344	+	4071	879
random5400	HD2_scaffold_8	5844308	5858020	+	13713	2799
random5401	HD2_scaffold_10	87279	91781	+	4503	1135
random5402	HD2_scaffold_17	73828	81893	+	8066	1393
random5403	HD2_scaffold_8	4239523	4253459	+	13937	2866
random5404	HD2_scaffold_3	9118240	9128700	+	10461	1942
random5405	HD2_scaffold_3	16815678	16817214	+	1537	284
random5406	HD2_scaffold_4	14407763	14414626	+	6864	1438
random5407	HD2_scaffold_1	20852090	20859445	+	7356	1603
random5408	HD2_scaffold_9	1547036	1557361	+	10326	1811
random5409	HD2_scaffold_1	4709657	4717386	+	7730	1670
random5410	HD2_scaffold_8	4105211	4111129	+	5919	1213
random5411	HD2_scaffold_7	1338222	1342917	+	4696	614
random5412	HD2_scaffold_2	1232447	1236568	+	4122	889
random5413	HD2_scaffold_2	20930748	20934109	+	3362	794
random5414	HD2_scaffold_7	12285197	12289653	+	4457	833
random5415	HD2_scaffold_10	3684608	3688781	+	4174	920
random5416	HD2_scaffold_8	2942354	2948860	+	6507	1389
random5417	HD2_scaffold_2	10177108	10186297	+	9190	1701
random5418	HD2_scaffold_6	9863907	9871610	+	7704	1453
random5419	HD2_scaffold_190	9133	15034	+	5902	6127
random5420	HD2_scaffold_2	3490412	3494767	+	4356	887
random5421	HD2_scaffold_15	110414	115110	+	4697	3428
random5422	HD2_scaffold_7	8819846	8823680	+	3835	807
random5423	HD2_scaffold_3	2138707	2143693	+	4987	1131
random5424	HD2_scaffold_2	2215318	2220513	+	5196	705
random5425	HD2_scaffold_8	11431983	11439898	+	7916	1509
random5426	HD2_scaffold_5	5117524	5120680	+	3157	639
random5427	HD2_scaffold_182	8089	12456	+	4368	703
random5428	HD2_scaffold_4	8827970	8833318	+	5349	1196
random5429	HD2_scaffold_9	11085716	11095729	+	10014	1495
random5430	HD2_scaffold_8	763368	767075	+	3708	872
random5431	HD2_scaffold_11	6504206	6508819	+	4614	975
random5432	HD2_scaffold_32	8055	11764	+	3710	925
random5433	HD2_scaffold_9	2315927	2320944	+	5018	1118
random5434	HD2_scaffold_2	10839501	10843164	+	3664	785
random5435	HD2_scaffold_7	12445059	12448796	+	3738	712
random5436	HD2_scaffold_10	2386157	2391943	+	5787	1372
random5437	HD2_scaffold_12	52426	57690	+	5265	1123
random5438	HD2_scaffold_3	6847394	6851502	+	4109	982
random5439	HD2_scaffold_3	6378278	6382436	+	4159	896
random5440	HD2_scaffold_8	2428224	2432401	+	4178	971
random5441	HD2_scaffold_7	10480752	10483760	+	3009	681
random5442	HD2_scaffold_11	1650659	1655489	+	4831	723
random5443	HD2_scaffold_2	12677206	12681369	+	4164	899
random5444	HD2_scaffold_2	21108415	21118087	+	9673	1927
random5445	HD2_scaffold_11	3511174	3515613	+	4440	641
random5446	HD2_scaffold_7	3457052	3465004	+	7953	1361
random5447	HD2_scaffold_10	3966772	3968822	+	2051	404
random5448	HD2_scaffold_6	8662025	8666238	+	4214	935
random5449	HD2_scaffold_3	3421595	3427351	+	5757	1077
random5450	HD2_scaffold_11	36331	39824	+	3494	1919
random5451	HD2_scaffold_10	7203169	7221060	+	17892	3781
random5452	HD2_scaffold_10	8732593	8747363	+	14771	2958
random5453	HD2_scaffold_7	12411580	12415698	+	4119	774
random5454	HD2_scaffold_6	8276192	8280193	+	4002	927
random5455	HD2_scaffold_3	11340245	11344315	+	4071	681
random5456	HD2_scaffold_8	93632	107344	+	13713	1997
random5457	HD2_scaffold_4	13139266	13143768	+	4503	815
random5458	HD2_scaffold_4	14124386	14132451	+	8066	1516
random5459	HD2_scaffold_7	7402490	7416426	+	13937	3077
random5460	HD2_scaffold_6	3605411	3615871	+	10461	2171
random5461	HD2_scaffold_3	17755836	17757372	+	1537	432
random5462	HD2_scaffold_2	16577723	16584586	+	6864	1544
random5463	HD2_scaffold_4	13271920	13279275	+	7356	1304
random5464	HD2_scaffold_10	4176214	4186539	+	10326	2247
random5465	HD2_scaffold_3	11360209	11367938	+	7730	1652
random5466	HD2_scaffold_4	14282511	14288429	+	5919	857
random5467	HD2_scaffold_2	18372818	18377513	+	4696	1189
random5468	HD2_scaffold_5	14388112	14392233	+	4122	431
random5469	HD2_scaffold_10	6581157	6584518	+	3362	763
random5470	HD2_scaffold_47	39307	43763	+	4457	473
random5471	HD2_scaffold_2	8734973	8739146	+	4174	883
random5472	HD2_scaffold_8	8809021	8815527	+	6507	1282
random5473	HD2_scaffold_3	14775261	14784450	+	9190	1899
random5474	HD2_scaffold_5	4865786	4873489	+	7704	1580
random5475	HD2_scaffold_2	20623660	20629561	+	5902	1168
random5476	HD2_scaffold_7	13037912	13042267	+	4356	903
random5477	HD2_scaffold_1	27473960	27478656	+	4697	912
random5478	HD2_scaffold_1	24879987	24883821	+	3835	797
random5479	HD2_scaffold_9	31105	36091	+	4987	469
random5480	HD2_scaffold_5	8381181	8386376	+	5196	1177
random5481	HD2_scaffold_4	5832435	5840350	+	7916	1579
random5482	HD2_scaffold_4	9627824	9630980	+	3157	762
