# Program:featureCounts v2.0.1; Command:"featureCounts" "../St3.bam" "-a" "Hd2_EVErep.randoms.gff" "-o" "St3.Hd2_EVErep.randoms.counts.txt" "-t" "random loci" "-g" "locus" "-C" "-p" "-s" "0" "-O" "-T" "12" 
Geneid	Chr	Start	End	Strand	Length	../St3.bam
random5223	HD2_scaffold_6	2428715	2430765	+	2051	1696
random5224	HD2_scaffold_1	14101378	14105591	+	4214	4181
random5225	HD2_scaffold_7	3269145	3274901	+	5757	5638
random5226	HD2_scaffold_3	19848541	19852034	+	3494	2753
random5227	HD2_scaffold_10	11456432	11474323	+	17892	12367
random5228	HD2_scaffold_5	2734044	2748814	+	14771	13944
random5229	HD2_scaffold_2	17402851	17406969	+	4119	3840
random5230	HD2_scaffold_1	11727106	11731107	+	4002	3737
random5231	HD2_scaffold_4	1195243	1199313	+	4071	3906
random5232	HD2_scaffold_4	12086388	12100100	+	13713	11352
random5233	HD2_scaffold_11	4289068	4293570	+	4503	4245
random5234	HD2_scaffold_10	6799064	6807129	+	8066	7644
random5235	HD2_scaffold_4	4917758	4931694	+	13937	13851
random5236	HD2_scaffold_7	13457623	13468083	+	10461	9902
random5237	HD2_scaffold_7	2309458	2310994	+	1537	1326
random5238	HD2_scaffold_2	20581790	20588653	+	6864	6767
random5239	HD2_scaffold_11	3889674	3897029	+	7356	6994
random5240	HD2_scaffold_2	7138148	7148473	+	10326	10001
random5241	HD2_scaffold_10	2439147	2446876	+	7730	7510
random5242	HD2_scaffold_1	21124279	21130197	+	5919	5870
random5243	HD2_scaffold_2	1021199	1025894	+	4696	3419
random5244	HD2_scaffold_12	6206094	6210215	+	4122	5699
random5245	HD2_scaffold_1	18615151	18618512	+	3362	3124
random5246	HD2_scaffold_7	11778336	11782792	+	4457	4121
random5247	HD2_scaffold_3	18825373	18829546	+	4174	3757
random5248	HD2_scaffold_3	17824301	17830807	+	6507	6121
random5249	HD2_scaffold_7	9445182	9454371	+	9190	8677
random5250	HD2_scaffold_9	10648025	10655728	+	7704	5741
random5251	HD2_scaffold_10	11534669	11540570	+	5902	2997
random5252	HD2_scaffold_3	7715211	7719566	+	4356	4457
random5253	HD2_scaffold_1	3694400	3699096	+	4697	4389
random5254	HD2_scaffold_5	7465404	7469238	+	3835	3669
random5255	HD2_scaffold_10	8379083	8384069	+	4987	4794
random5256	HD2_scaffold_8	8514669	8519864	+	5196	4838
random5257	HD2_scaffold_7	10647161	10655076	+	7916	7197
random5258	HD2_scaffold_7	5530037	5533193	+	3157	3046
random5259	HD2_scaffold_4	6520232	6524599	+	4368	4591
random5260	HD2_scaffold_1	3358087	3363435	+	5349	5375
random5261	HD2_scaffold_4	10434976	10444989	+	10014	9871
random5262	HD2_scaffold_3	12134472	12138179	+	3708	3446
random5263	HD2_scaffold_9	6073738	6078351	+	4614	4423
random5264	HD2_scaffold_4	6130671	6134380	+	3710	3480
random5265	HD2_scaffold_1	4216559	4221576	+	5018	4709
random5266	HD2_scaffold_3	18482960	18486623	+	3664	3323
random5267	HD2_scaffold_1	13981295	13985032	+	3738	3700
random5268	HD2_scaffold_9	6061098	6066884	+	5787	5435
random5269	HD2_scaffold_9	1281499	1286763	+	5265	5187
random5270	HD2_scaffold_1	19083106	19087214	+	4109	3719
random5271	HD2_scaffold_1	17058334	17062492	+	4159	3972
random5272	HD2_scaffold_9	155163	159340	+	4178	4093
random5273	HD2_scaffold_4	2727737	2730745	+	3009	3012
random5274	HD2_scaffold_5	10948765	10953595	+	4831	4973
random5275	HD2_scaffold_2	12436203	12440366	+	4164	4382
random5276	HD2_scaffold_11	2782278	2791950	+	9673	8933
random5277	HD2_scaffold_8	5810881	5815320	+	4440	4408
random5278	HD2_scaffold_4	4412545	4420497	+	7953	7638
random5279	HD2_scaffold_8	7562427	7564477	+	2051	1937
random5280	HD2_scaffold_8	4706575	4710788	+	4214	4148
random5281	HD2_scaffold_12	3348656	3354412	+	5757	3796
random5282	HD2_scaffold_2	13904887	13908380	+	3494	3525
random5283	HD2_scaffold_11	6405371	6423262	+	17892	16344
random5284	HD2_scaffold_1	15414017	15428787	+	14771	12968
random5285	HD2_scaffold_5	10526643	10530761	+	4119	3869
random5286	HD2_scaffold_4	15027734	15031735	+	4002	2497
random5287	HD2_scaffold_419	4461	8531	+	4071	3101
random5288	HD2_scaffold_1	2520480	2534192	+	13713	13864
random5289	HD2_scaffold_9	885001	889503	+	4503	4124
random5290	HD2_scaffold_9	3120848	3128913	+	8066	7885
random5291	HD2_scaffold_6	9628861	9642797	+	13937	14356
random5292	HD2_scaffold_10	9165387	9175847	+	10461	9392
random5293	HD2_scaffold_3	19575899	19577435	+	1537	1337
random5294	HD2_scaffold_4	168864	175727	+	6864	6566
random5295	HD2_scaffold_7	9420924	9428279	+	7356	7256
random5296	HD2_scaffold_6	746721	757046	+	10326	8743
random5297	HD2_scaffold_2	18797474	18805203	+	7730	7332
random5298	HD2_scaffold_3	17392433	17398351	+	5919	5909
random5299	HD2_scaffold_2	8963453	8968148	+	4696	4530
random5300	HD2_scaffold_2	17237444	17241565	+	4122	3812
random5301	HD2_scaffold_2	19261416	19264777	+	3362	3280
random5302	HD2_scaffold_7	8452127	8456583	+	4457	4590
random5303	HD2_scaffold_8	4801092	4805265	+	4174	3957
random5304	HD2_scaffold_5	5485944	5492450	+	6507	6296
random5305	HD2_scaffold_4	12367913	12377102	+	9190	8877
random5306	HD2_scaffold_2	8428000	8435703	+	7704	6722
random5307	HD2_scaffold_1	11287759	11293660	+	5902	5500
random5308	HD2_scaffold_9	7643928	7648283	+	4356	4161
random5309	HD2_scaffold_2	2099800	2104496	+	4697	2521
random5310	HD2_scaffold_11	219786	223620	+	3835	3966
random5311	HD2_scaffold_1	4216012	4220998	+	4987	4677
random5312	HD2_scaffold_8	4933337	4938532	+	5196	4817
random5313	HD2_scaffold_10	9825186	9833101	+	7916	7513
random5314	HD2_scaffold_7	8783261	8786417	+	3157	3180
random5315	HD2_scaffold_12	4203370	4207737	+	4368	4170
random5316	HD2_scaffold_142	16451	21799	+	5349	53233
random5317	HD2_scaffold_5	1773842	1783855	+	10014	9904
random5318	HD2_scaffold_2	8966773	8970480	+	3708	3488
random5319	HD2_scaffold_12	4198053	4202666	+	4614	4106
random5320	HD2_scaffold_4	1934381	1938090	+	3710	3530
random5321	HD2_scaffold_4	11653112	11658129	+	5018	4641
random5322	HD2_scaffold_3	14438608	14442271	+	3664	3696
random5323	HD2_scaffold_3	5371226	5374963	+	3738	3636
random5324	HD2_scaffold_2	4303386	4309172	+	5787	5104
random5325	HD2_scaffold_2	8523456	8528720	+	5265	5036
random5326	HD2_scaffold_1	27320076	27324184	+	4109	4075
random5327	HD2_scaffold_2	21065799	21069957	+	4159	4156
random5328	HD2_scaffold_7	6533623	6537800	+	4178	4142
random5329	HD2_scaffold_7	3268301	3271309	+	3009	3148
random5330	HD2_scaffold_2	22583580	22588410	+	4831	4950
random5331	HD2_scaffold_3	2660879	2665042	+	4164	4065
random5332	HD2_scaffold_7	5620334	5630006	+	9673	8740
random5333	HD2_scaffold_12	2785653	2790092	+	4440	4490
random5334	HD2_scaffold_8	3123651	3131603	+	7953	8945
random5335	HD2_scaffold_8	8418078	8420128	+	2051	1678
random5336	HD2_scaffold_2	2277812	2282025	+	4214	3960
random5337	HD2_scaffold_5	3607174	3612930	+	5757	5429
random5338	HD2_scaffold_2	7079833	7083326	+	3494	4215
random5339	HD2_scaffold_10	10681577	10699468	+	17892	16873
random5340	HD2_scaffold_2	21323985	21338755	+	14771	14258
random5341	HD2_scaffold_9	6701214	6705332	+	4119	3988
random5342	HD2_scaffold_10	5651260	5655261	+	4002	3516
random5343	HD2_scaffold_1	4462105	4466175	+	4071	3979
random5344	HD2_scaffold_2	22124103	22137815	+	13713	12639
random5345	HD2_scaffold_8	1717458	1721960	+	4503	4688
random5346	HD2_scaffold_6	9295372	9303437	+	8066	7824
random5347	HD2_scaffold_2	11127554	11141490	+	13937	18044
random5348	HD2_scaffold_3	8865898	8876358	+	10461	9717
random5349	HD2_scaffold_9	9751822	9753358	+	1537	1641
random5350	HD2_scaffold_7	13241363	13248226	+	6864	6281
random5351	HD2_scaffold_1	28789563	28796918	+	7356	6859
random5352	HD2_scaffold_8	11931680	11942005	+	10326	11156
random5353	HD2_scaffold_1	23306912	23314641	+	7730	7362
random5354	HD2_scaffold_2	5415479	5421397	+	5919	5501
random5355	HD2_scaffold_11	2599784	2604479	+	4696	4411
random5356	HD2_scaffold_6	37142	41263	+	4122	4626
random5357	HD2_scaffold_10	8666290	8669651	+	3362	3136
random5358	HD2_scaffold_3	9464606	9469062	+	4457	4246
random5359	HD2_scaffold_2	12739728	12743901	+	4174	4061
random5360	HD2_scaffold_42	25411	31917	+	6507	4105
random5361	HD2_scaffold_10	2535385	2544574	+	9190	8203
random5362	HD2_scaffold_3	18772312	18780015	+	7704	6535
random5363	HD2_scaffold_5	11572858	11578759	+	5902	5798
random5364	HD2_scaffold_7	3317632	3321987	+	4356	4262
random5365	HD2_scaffold_2	4079715	4084411	+	4697	4310
random5366	HD2_scaffold_5	10054203	10058037	+	3835	3649
random5367	HD2_scaffold_9	3149252	3154238	+	4987	4888
random5368	HD2_scaffold_10	4833836	4839031	+	5196	5419
random5369	HD2_scaffold_1	26737083	26744998	+	7916	7062
random5370	HD2_scaffold_3	17322220	17325376	+	3157	3480
random5371	HD2_scaffold_2	22072540	22076907	+	4368	4317
random5372	HD2_scaffold_8	9603625	9608973	+	5349	4833
random5373	HD2_scaffold_2	3971056	3981069	+	10014	8305
random5374	HD2_scaffold_1	24673167	24676874	+	3708	3503
random5375	HD2_scaffold_3	8888099	8892712	+	4614	4575
random5376	HD2_scaffold_12	1814832	1818541	+	3710	3410
random5377	HD2_scaffold_6	5147280	5152297	+	5018	5198
random5378	HD2_scaffold_3	10486734	10490397	+	3664	3564
random5379	HD2_scaffold_1	24272919	24276656	+	3738	3657
random5380	HD2_scaffold_10	6915677	6921463	+	5787	5447
random5381	HD2_scaffold_2	17989369	17994633	+	5265	9433
random5382	HD2_scaffold_6	11091039	11095147	+	4109	3860
random5383	HD2_scaffold_2	9433907	9438065	+	4159	3911
random5384	HD2_scaffold_10	1814437	1818614	+	4178	3929
random5385	HD2_scaffold_114	16708	19716	+	3009	2599
random5386	HD2_scaffold_2	10585088	10589918	+	4831	4503
random5387	HD2_scaffold_23	61140	65303	+	4164	3790
random5388	HD2_scaffold_5	2460936	2470608	+	9673	9659
random5389	HD2_scaffold_10	5053646	5058085	+	4440	4463
random5390	HD2_scaffold_11	2861938	2869890	+	7953	7582
random5391	HD2_scaffold_2	11644428	11646478	+	2051	2165
random5392	HD2_scaffold_1	13308014	13312227	+	4214	4078
random5393	HD2_scaffold_4	15222409	15228165	+	5757	5252
random5394	HD2_scaffold_1	5336494	5339987	+	3494	3556
random5395	HD2_scaffold_10	1523793	1541684	+	17892	15236
random5396	HD2_scaffold_4	1670329	1685099	+	14771	12884
random5397	HD2_scaffold_10	7987446	7991564	+	4119	4267
random5398	HD2_scaffold_12	1845010	1849011	+	4002	3612
random5399	HD2_scaffold_4	3472274	3476344	+	4071	4413
random5400	HD2_scaffold_8	5844308	5858020	+	13713	12515
random5401	HD2_scaffold_10	87279	91781	+	4503	6001
random5402	HD2_scaffold_17	73828	81893	+	8066	6198
random5403	HD2_scaffold_8	4239523	4253459	+	13937	13190
random5404	HD2_scaffold_3	9118240	9128700	+	10461	8761
random5405	HD2_scaffold_3	16815678	16817214	+	1537	1603
random5406	HD2_scaffold_4	14407763	14414626	+	6864	7936
random5407	HD2_scaffold_1	20852090	20859445	+	7356	7225
random5408	HD2_scaffold_9	1547036	1557361	+	10326	10976
random5409	HD2_scaffold_1	4709657	4717386	+	7730	7541
random5410	HD2_scaffold_8	4105211	4111129	+	5919	5625
random5411	HD2_scaffold_7	1338222	1342917	+	4696	3822
random5412	HD2_scaffold_2	1232447	1236568	+	4122	4009
random5413	HD2_scaffold_2	20930748	20934109	+	3362	3507
random5414	HD2_scaffold_7	12285197	12289653	+	4457	4321
random5415	HD2_scaffold_10	3684608	3688781	+	4174	4010
random5416	HD2_scaffold_8	2942354	2948860	+	6507	7832
random5417	HD2_scaffold_2	10177108	10186297	+	9190	7985
random5418	HD2_scaffold_6	9863907	9871610	+	7704	6788
random5419	HD2_scaffold_190	9133	15034	+	5902	24954
random5420	HD2_scaffold_2	3490412	3494767	+	4356	4290
random5421	HD2_scaffold_15	110414	115110	+	4697	17494
random5422	HD2_scaffold_7	8819846	8823680	+	3835	3760
random5423	HD2_scaffold_3	2138707	2143693	+	4987	5244
random5424	HD2_scaffold_2	2215318	2220513	+	5196	2970
random5425	HD2_scaffold_8	11431983	11439898	+	7916	7057
random5426	HD2_scaffold_5	5117524	5120680	+	3157	3099
random5427	HD2_scaffold_182	8089	12456	+	4368	3191
random5428	HD2_scaffold_4	8827970	8833318	+	5349	5686
random5429	HD2_scaffold_9	11085716	11095729	+	10014	7977
random5430	HD2_scaffold_8	763368	767075	+	3708	3851
random5431	HD2_scaffold_11	6504206	6508819	+	4614	4297
random5432	HD2_scaffold_32	8055	11764	+	3710	4701
random5433	HD2_scaffold_9	2315927	2320944	+	5018	4901
random5434	HD2_scaffold_2	10839501	10843164	+	3664	3785
random5435	HD2_scaffold_7	12445059	12448796	+	3738	3661
random5436	HD2_scaffold_10	2386157	2391943	+	5787	6038
random5437	HD2_scaffold_12	52426	57690	+	5265	4725
random5438	HD2_scaffold_3	6847394	6851502	+	4109	4529
random5439	HD2_scaffold_3	6378278	6382436	+	4159	4222
random5440	HD2_scaffold_8	2428224	2432401	+	4178	4088
random5441	HD2_scaffold_7	10480752	10483760	+	3009	2977
random5442	HD2_scaffold_11	1650659	1655489	+	4831	3781
random5443	HD2_scaffold_2	12677206	12681369	+	4164	4138
random5444	HD2_scaffold_2	21108415	21118087	+	9673	8757
random5445	HD2_scaffold_11	3511174	3515613	+	4440	3715
random5446	HD2_scaffold_7	3457052	3465004	+	7953	7030
random5447	HD2_scaffold_10	3966772	3968822	+	2051	2210
random5448	HD2_scaffold_6	8662025	8666238	+	4214	4150
random5449	HD2_scaffold_3	3421595	3427351	+	5757	5387
random5450	HD2_scaffold_11	36331	39824	+	3494	8729
random5451	HD2_scaffold_10	7203169	7221060	+	17892	17206
random5452	HD2_scaffold_10	8732593	8747363	+	14771	13499
random5453	HD2_scaffold_7	12411580	12415698	+	4119	4160
random5454	HD2_scaffold_6	8276192	8280193	+	4002	4022
random5455	HD2_scaffold_3	11340245	11344315	+	4071	3779
random5456	HD2_scaffold_8	93632	107344	+	13713	12465
random5457	HD2_scaffold_4	13139266	13143768	+	4503	3793
random5458	HD2_scaffold_4	14124386	14132451	+	8066	6767
random5459	HD2_scaffold_7	7402490	7416426	+	13937	18103
random5460	HD2_scaffold_6	3605411	3615871	+	10461	9768
random5461	HD2_scaffold_3	17755836	17757372	+	1537	1760
random5462	HD2_scaffold_2	16577723	16584586	+	6864	6944
random5463	HD2_scaffold_4	13271920	13279275	+	7356	6110
random5464	HD2_scaffold_10	4176214	4186539	+	10326	10097
random5465	HD2_scaffold_3	11360209	11367938	+	7730	7570
random5466	HD2_scaffold_4	14282511	14288429	+	5919	4743
random5467	HD2_scaffold_2	18372818	18377513	+	4696	6910
random5468	HD2_scaffold_5	14388112	14392233	+	4122	2426
random5469	HD2_scaffold_10	6581157	6584518	+	3362	3281
random5470	HD2_scaffold_47	39307	43763	+	4457	2386
random5471	HD2_scaffold_2	8734973	8739146	+	4174	3936
random5472	HD2_scaffold_8	8809021	8815527	+	6507	6229
random5473	HD2_scaffold_3	14775261	14784450	+	9190	9283
random5474	HD2_scaffold_5	4865786	4873489	+	7704	7057
random5475	HD2_scaffold_2	20623660	20629561	+	5902	5952
random5476	HD2_scaffold_7	13037912	13042267	+	4356	4270
random5477	HD2_scaffold_1	27473960	27478656	+	4697	4462
random5478	HD2_scaffold_1	24879987	24883821	+	3835	4033
random5479	HD2_scaffold_9	31105	36091	+	4987	2805
random5480	HD2_scaffold_5	8381181	8386376	+	5196	6472
random5481	HD2_scaffold_4	5832435	5840350	+	7916	7644
random5482	HD2_scaffold_4	9627824	9630980	+	3157	3274
random5483	HD2_scaffold_1	15066147	15070514	+	4368	4040
random5484	HD2_scaffold_3	57233	62581	+	5349	5348
random5485	HD2_scaffold_6	10048293	10058306	+	10014	9521
random5486	HD2_scaffold_6	13057837	13061544	+	3708	6965
random5487	HD2_scaffold_2	6785514	6790127	+	4614	4352
random5488	HD2_scaffold_8	3499945	3503654	+	3710	3755
random5489	HD2_scaffold_1	28132161	28137178	+	5018	4416
random5490	HD2_scaffold_47	51373	55036	+	3664	3968
random5491	HD2_scaffold_1	9178673	9182410	+	3738	3596
random5492	HD2_scaffold_8	7703888	7709674	+	5787	4909
random5493	HD2_scaffold_3	18204868	18210132	+	5265	4991
random5494	HD2_scaffold_9	5072135	5076243	+	4109	3827
random5495	HD2_scaffold_8	7009423	7013581	+	4159	3744
random5496	HD2_scaffold_9	4252323	4256500	+	4178	4304
random5497	HD2_scaffold_5	4503582	4506590	+	3009	3030
random5498	HD2_scaffold_2	1927027	1931857	+	4831	4218
random5499	HD2_scaffold_3	1104463	1108626	+	4164	3775
random5500	HD2_scaffold_1	26231952	26241624	+	9673	8515
random5501	HD2_scaffold_10	5258923	5263362	+	4440	4446
random5502	HD2_scaffold_1	3231029	3238981	+	7953	7227
random5503	HD2_scaffold_2	20637503	20639553	+	2051	1837
random5504	HD2_scaffold_6	4113416	4117629	+	4214	3737
random5505	HD2_scaffold_1	14459554	14465310	+	5757	5131
random5506	HD2_scaffold_4	3599507	3603000	+	3494	3584
random5507	HD2_scaffold_1	2340745	2358636	+	17892	15517
random5508	HD2_scaffold_3	6012541	6027311	+	14771	15032
random5509	HD2_scaffold_3	9536262	9540380	+	4119	4050
random5510	HD2_scaffold_314	8685	12686	+	4002	94115
random5511	HD2_scaffold_2	7935409	7939479	+	4071	4063
random5512	HD2_scaffold_6	2940403	2954115	+	13713	12824
random5513	HD2_scaffold_12	2344831	2349333	+	4503	4133
random5514	HD2_scaffold_9	10992345	11000410	+	8066	6961
random5515	HD2_scaffold_8	10977038	10990974	+	13937	13550
random5516	HD2_scaffold_3	19024266	19034726	+	10461	9273
random5517	HD2_scaffold_4	10604927	10606463	+	1537	1702
random5518	HD2_scaffold_1	4156044	4162907	+	6864	6793
random5519	HD2_scaffold_1	27705040	27712395	+	7356	6370
random5520	HD2_scaffold_4	13874718	13885043	+	10326	9591
random5521	HD2_scaffold_10	1296154	1303883	+	7730	5695
random5522	HD2_scaffold_289	7681	13599	+	5919	7292
random5523	HD2_scaffold_6	2505981	2510676	+	4696	4586
random5524	HD2_scaffold_2	17111559	17115680	+	4122	4059
random5525	HD2_scaffold_3	18241488	18244849	+	3362	3167
random5526	HD2_scaffold_2	7148539	7152995	+	4457	4233
random5527	HD2_scaffold_2	7967350	7971523	+	4174	3824
random5528	HD2_scaffold_4	15397293	15403799	+	6507	3514
random5529	HD2_scaffold_1	9278465	9287654	+	9190	8322
random5530	HD2_scaffold_4	860739	868442	+	7704	6542
random5531	HD2_scaffold_7	872010	877911	+	5902	5000
random5532	HD2_scaffold_12	3422116	3426471	+	4356	3628
random5533	HD2_scaffold_2	7077487	7082183	+	4697	4643
random5534	HD2_scaffold_6	1050883	1054717	+	3835	1613
random5535	HD2_scaffold_6	368199	373185	+	4987	4871
random5536	HD2_scaffold_7	8806107	8811302	+	5196	4895
random5537	HD2_scaffold_3	19574407	19582322	+	7916	6635
random5538	HD2_scaffold_8	6872923	6876079	+	3157	3012
random5539	HD2_scaffold_10	10925808	10930175	+	4368	4496
random5540	HD2_scaffold_1	2706738	2712086	+	5349	4255
random5541	HD2_scaffold_7	1080802	1090815	+	10014	9886
random5542	HD2_scaffold_5	2479861	2483568	+	3708	4106
random5543	HD2_scaffold_6	1593624	1598237	+	4614	3753
random5544	HD2_scaffold_5	13040435	13044144	+	3710	3802
random5545	HD2_scaffold_7	8968480	8973497	+	5018	6518
random5546	HD2_scaffold_2	15664495	15668158	+	3664	3765
random5547	HD2_scaffold_1	4044861	4048598	+	3738	3530
random5548	HD2_scaffold_1	8831624	8837410	+	5787	5654
random5549	HD2_scaffold_11	194849	200113	+	5265	5631
random5550	HD2_scaffold_1	18528926	18533034	+	4109	3461
random5551	HD2_scaffold_10	208769	212927	+	4159	3913
random5552	HD2_scaffold_1	13783204	13787381	+	4178	4462
random5553	HD2_scaffold_12	403704	406712	+	3009	2952
random5554	HD2_scaffold_8	3807531	3812361	+	4831	4774
random5555	HD2_scaffold_1	6490981	6495144	+	4164	3936
random5556	HD2_scaffold_3	16788282	16797954	+	9673	9162
random5557	HD2_scaffold_11	196840	201279	+	4440	4753
random5558	HD2_scaffold_10	9155231	9163183	+	7953	7270
random5559	HD2_scaffold_652	1037	3087	+	2051	1522
random5560	HD2_scaffold_6	3109289	3113502	+	4214	4588
random5561	HD2_scaffold_1	330054	335810	+	5757	3471
random5562	HD2_scaffold_2	3263949	3267442	+	3494	3150
random5563	HD2_scaffold_12	944094	961985	+	17892	15446
random5564	HD2_scaffold_1	25220324	25235094	+	14771	16884
random5565	HD2_scaffold_505	2196	6314	+	4119	9151
random5566	HD2_scaffold_1	10778955	10782956	+	4002	4019
random5567	HD2_scaffold_2	6675979	6680049	+	4071	3845
random5568	HD2_scaffold_5	4107639	4121351	+	13713	12689
random5569	HD2_scaffold_2	16364557	16369059	+	4503	4408
random5570	HD2_scaffold_8	4227155	4235220	+	8066	7780
random5571	HD2_scaffold_3	12040907	12054843	+	13937	12856
random5572	HD2_scaffold_5	13631223	13641683	+	10461	11786
random5573	HD2_scaffold_11	5692359	5693895	+	1537	901
random5574	HD2_scaffold_9	1171444	1178307	+	6864	6963
random5575	HD2_scaffold_6	6612063	6619418	+	7356	8016
random5576	HD2_scaffold_6	4135578	4145903	+	10326	9180
random5577	HD2_scaffold_2	21525242	21532971	+	7730	7421
random5578	HD2_scaffold_2	12158878	12164796	+	5919	5810
random5579	HD2_scaffold_11	3297811	3302506	+	4696	4157
random5580	HD2_scaffold_2	14930745	14934866	+	4122	4575
random5581	HD2_scaffold_6	612893	616254	+	3362	3159
random5582	HD2_scaffold_8	3834703	3839159	+	4457	4367
random5583	HD2_scaffold_11	948255	952428	+	4174	4071
random5584	HD2_scaffold_6	8017859	8024365	+	6507	6037
random5585	HD2_scaffold_11	4820431	4829620	+	9190	8057
random5586	HD2_scaffold_10	683859	691562	+	7704	7271
random5587	HD2_scaffold_3	16820188	16826089	+	5902	3990
random5588	HD2_scaffold_5	6775542	6779897	+	4356	4350
random5589	HD2_scaffold_3	20133177	20137873	+	4697	3370
random5590	HD2_scaffold_2	11993652	11997486	+	3835	3776
random5591	HD2_scaffold_3	2009588	2014574	+	4987	5155
random5592	HD2_scaffold_3	9810596	9815791	+	5196	4975
random5593	HD2_scaffold_3	12732327	12740242	+	7916	7212
random5594	HD2_scaffold_6	7565263	7568419	+	3157	3231
